unit,purpose,duration,partner,isced11,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,PERS,N1-3,WORLD,ED5-8,HR	: 	: 	: 	: 	1171636 	1085724 
NR,PERS,N1-3,WORLD,ED5-8,HU	3446591 	3214703 	3383029 	: 	: 	: 
NR,PERS,N1-3,WORLD,ED5-8,LU	: 	: 	: 	: 	: 	292944 
NR,PERS,N1-3,WORLD,ED5-8,LV	: 	1475634 	1358041 	1346084 	1189136 	1514814 
NR,PERS,N1-3,WORLD,ED5-8,MT	: 	95812 	73183 	74766 	: 	: 
NR,PERS,N1-3,WORLD,ED5-8,NL	8317339 	10386919 	9992028 	10228959 	10834139 	11648270 
NR,PERS,N1-3,WORLD,ED5-8,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N1-3,WORLD,ED5-8,PT	4513849 	4243962 	4147049 	: 	3347093 	3191493 
NR,PERS,N1-3,WORLD,ED5-8,RO	2536099 	2309711 	2177530 	2212679 	2233948 	: 
NR,PERS,N1-3,WORLD,ED5-8,SI	: 	890610 	879410 	1000490 	1009355 	901128 
NR,PERS,N1-3,WORLD,TOTAL,AT	9985891 	10100129 	9184641 	9559279 	9038213 	8595366 
NR,PERS,N1-3,WORLD,TOTAL,BE	5673199 b	5442459 	5268669 	4320681 	4295129 	3646602 
NR,PERS,N1-3,WORLD,TOTAL,BG	2915297 	1746019 	1555242 	2045795 	2039729 	2076532 
NR,PERS,N1-3,WORLD,TOTAL,CH	: 	7775806 	8419555 	7637876 	8436917 	7129625 
NR,PERS,N1-3,WORLD,TOTAL,CY	1402370 	1297550 	1239566 	1111090 	1051445 	1232492 
NR,PERS,N1-3,WORLD,TOTAL,CZ	21390393 	18977831 	17441143 	19708974 	18326261 	19679409 
NR,PERS,N1-3,WORLD,TOTAL,DE	93988468 	104198690 	104888560 	94029597 	102251230 	98784720 
NR,PERS,N1-3,WORLD,TOTAL,DK	: 	19908207 	22214379 	22110771 	21570785 	18870153 
NR,PERS,N1-3,WORLD,TOTAL,EA	: 	: 	: 	: 	396644387 e	404436974 e
NR,PERS,N1-3,WORLD,TOTAL,EE	3018772 	2992551 	2515832 	2533287 	1781794 	1813285 
NR,PERS,N1-3,WORLD,TOTAL,EL	: 	1433087 	1579747 	1693928 	1425062 	2749255 
NR,PERS,N1-3,WORLD,TOTAL,ES	102557523 	95850185 	91367973 	83086699 	84614036 	86453206 
NR,PERS,N1-3,WORLD,TOTAL,EU27	: 	: 	589960069 e	: 	570146527 e	575650180 e
NR,PERS,N1-3,WORLD,TOTAL,EU28	: 	: 	592420480 e	: 	574326590 e	579717658 e
NR,PERS,N1-3,WORLD,TOTAL,FI	24956040 	24184077 	24042202 	23460842 	24801381 	25020682 
NR,PERS,N1-3,WORLD,TOTAL,FR	105328361 	91863468 	93780902 	105556338 	104653851 	105949227 
NR,PERS,N1-3,WORLD,TOTAL,HR	1991587 	1959133 	2778748 	3890091 	4190195 	4082385 
NR,PERS,N1-3,WORLD,TOTAL,HU	12043639 	11700993 	11542092 	11033501 	9961409 	11822319 
NR,PERS,N1-3,WORLD,TOTAL,IE	8012920 	7228071 	6985478 	6040993 	5842192 	5868127 
NR,PERS,N1-3,WORLD,TOTAL,IT	24060688 	25424548 	21392604 	22134614 	19997694 	26286323 
NR,PERS,N1-3,WORLD,TOTAL,LT	2250528 	2277168 	2339706 	2289727 	2221233 	2238041 
NR,PERS,N1-3,WORLD,TOTAL,LU	: 	465197 	564541 	623587 	539578 	514979 
NR,PERS,N1-3,WORLD,TOTAL,LV	: 	3223912 	3043094 	3144005 	3099854 	3772198 
NR,PERS,N1-3,WORLD,TOTAL,MT	313070 	288353 	233611 	222967 	223461 	212476 
NR,PERS,N1-3,WORLD,TOTAL,NL	20003818 	19751760 	19620751 	20435230 	20988168 	23134196 
NR,PERS,N1-3,WORLD,TOTAL,NO	9848941 	9502715 	9714487 	10462995 	8604374 	: 
NR,PERS,N1-3,WORLD,TOTAL,PL	28679723 	27279217 	25071994 	24050453 	24455021 	25254782 
NR,PERS,N1-3,WORLD,TOTAL,PT	11165181 	10258475 	9796315 	9293124 	9074999 	8961655 
NR,PERS,N1-3,WORLD,TOTAL,RO	11147282 	10597470 	10146026 	10331810 	10401100 	9704733 
NR,PERS,N1-3,WORLD,TOTAL,SE	: 	22926968 	23254985 	20764611 	: 	: 
NR,PERS,N1-3,WORLD,TOTAL,SI	2693797 	2322693 	2225445 	2579844 	2676826 	2490441 
NR,PERS,N1-3,WORLD,TOTAL,SK	5483276 	4939045 	3814796 	3485754 	2986815 	2322293 
NR,PERS,N1-3,WORLD,TOTAL,UK	: 	: 	: 	: 	72245586 	73161030 
NR,PERS,N1-3,WORLD,UNK,BE	5673199 b	5442459 	5268669 	4320681 	4295129 	3646602 
NR,PERS,N1-3,WORLD,UNK,BG	2915297 	1746019 	1555242 	2045795 	2039729 	2076532 
NR,PERS,N1-3,WORLD,UNK,CH	: 	7775806 	8419555 	7637876 	8436917 	7129625 
NR,PERS,N1-3,WORLD,UNK,CY	1402370 	1297550 	1239566 	1111090 	1051445 	1232492 
NR,PERS,N1-3,WORLD,UNK,CZ	21390393 	18977831 	17441143 	19708974 	18326261 	19679409 
NR,PERS,N1-3,WORLD,UNK,DE	93988468 	104198690 	104888560 	94029597 	102251230 	98784720 
NR,PERS,N1-3,WORLD,UNK,DK	: 	19908207 	22214379 	22110771 	21570785 	18870153 
NR,PERS,N1-3,WORLD,UNK,EA	: 	: 	: 	: 	243650197 e	247537957 e
NR,PERS,N1-3,WORLD,UNK,EL	: 	1433087 	1579747 	1693928 	1425062 	2749255 
NR,PERS,N1-3,WORLD,UNK,EU27	: 	: 	382250592 e	: 	400930802 e	392986452 e
NR,PERS,N1-3,WORLD,UNK,EU28	: 	: 	384963868 e	: 	400875605 e	392924458 e
NR,PERS,N1-3,WORLD,UNK,FR	105328361 	91863468 	93780902 	105556338 	104653851 	105949227 
NR,PERS,N1-3,WORLD,UNK,HR	1991587 	1959133 	2778748 	3890091 	: 	: 
NR,PERS,N1-3,WORLD,UNK,HU	3075831 	2913650 	2363757 	11033501 	9961409 	11822319 
NR,PERS,N1-3,WORLD,UNK,IE	8012920 	7228071 	6985478 	6040993 	5842192 	5868127 
NR,PERS,N1-3,WORLD,UNK,IT	24060688 	25424548 	21392604 	22134614 	19997694 	26286323 
NR,PERS,N1-3,WORLD,UNK,LT	2250528 	2277168 	2339706 	2289727 	2221233 	2238041 
NR,PERS,N1-3,WORLD,UNK,LU	: 	465197 	564541 	623587 	539578 	: 
NR,PERS,N1-3,WORLD,UNK,MT	313070 	: 	: 	: 	223461 	212476 
NR,PERS,N1-3,WORLD,UNK,NL	: 	: 	: 	: 	: 	104094 u
NR,PERS,N1-3,WORLD,UNK,NO	9848941 	9502715 	9714487 	10462995 	8604374 	: 
NR,PERS,N1-3,WORLD,UNK,PL	28679723 	27279217 	25071994 	24050453 	24455021 	25254782 
NR,PERS,N1-3,WORLD,UNK,PT	: 	: 	: 	9293124 	: 	: 
NR,PERS,N1-3,WORLD,UNK,RO	: 	: 	: 	: 	: 	9704733 
NR,PERS,N1-3,WORLD,UNK,SE	: 	22926968 	23254985 	20764611 	: 	: 
NR,PERS,N1-3,WORLD,UNK,SI	2693797 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,UNK,SK	5483276 	4939045 	3814796 	3485754 	2986815 	2322293 
NR,PERS,N1-3,WORLD,UNK,UK	: 	: 	: 	: 	72245586 	73161030 
NR,PERS,N_GE1,DOM,ED0-2,AT	1322694 	1457212 	1322069 	1307318 	1392230 	1503780 
NR,PERS,N_GE1,DOM,ED0-2,EA	: 	: 	: 	: 	57268782 e	59485307 e
NR,PERS,N_GE1,DOM,ED0-2,EE	442392 	421698 	263038 	274255 	155126 	147767 
NR,PERS,N_GE1,DOM,ED0-2,ES	44438570 	41430044 	38572097 	36671643 	38728550 	40064517 
NR,PERS,N_GE1,DOM,ED0-2,EU27	: 	: 	67215494 e	: 	59997189 e	65807719 e
NR,PERS,N_GE1,DOM,ED0-2,EU28	: 	: 	67133667 e	: 	60661748 e	66585199 e
NR,PERS,N_GE1,DOM,ED0-2,FI	5198660 	4729715 	5516508 	5329013 	6015510 	6481349 
NR,PERS,N_GE1,DOM,ED0-2,HR	: 	: 	: 	: 	662018 	773480 
NR,PERS,N_GE1,DOM,ED0-2,HU	1437749 	1698266 	1825311 	: 	: 	: 
NR,PERS,N_GE1,DOM,ED0-2,LU	: 	: 	: 	: 	: 	12463 u
NR,PERS,N_GE1,DOM,ED0-2,LV	: 	317894 	283151 	247786 	305457 	388430 
NR,PERS,N_GE1,DOM,ED0-2,MT	: 	25244 	32753 	22862 	: 	: 
NR,PERS,N_GE1,DOM,ED0-2,NL	4336017 	4712762 	4675350 	5224505 	5457508 	5964698 
NR,PERS,N_GE1,DOM,ED0-2,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE1,DOM,ED0-2,PT	5288375 	4877179 	4726823 	: 	5249813 	5126717 
NR,PERS,N_GE1,DOM,ED0-2,RO	1309792 	1413021 	1313847 	1386870 	1458711 	: 
NR,PERS,N_GE1,DOM,ED0-2,SI	: 	248231 	161976 	180578 	263016 	176700 
NR,PERS,N_GE1,DOM,ED3_4,AT	5807596 	5767289 	5198019 	5661362 	5566761 	5151677 
NR,PERS,N_GE1,DOM,ED3_4,EA	: 	: 	: 	: 	67372279 e	67946211 e
NR,PERS,N_GE1,DOM,ED3_4,EE	1199545 	1288917 	1066201 	1020882 	679653 	712376 
NR,PERS,N_GE1,DOM,ED3_4,ES	30005695 	28148095 	26311680 	38472715 	39273370 	39452315 
NR,PERS,N_GE1,DOM,ED3_4,EU27	: 	: 	81773730 e	: 	80956276 e	84529819 e
NR,PERS,N_GE1,DOM,ED3_4,EU28	: 	: 	81674179 e	: 	84211869 e	87607325 e
NR,PERS,N_GE1,DOM,ED3_4,FI	10058681 	10225437 	10092057 	10067914 	10196665 	10211761 
NR,PERS,N_GE1,DOM,ED3_4,HR	: 	: 	: 	: 	3214298 	3034423 
NR,PERS,N_GE1,DOM,ED3_4,HU	5894214 	5806882 	5908121 	: 	: 	: 
NR,PERS,N_GE1,DOM,ED3_4,LU	: 	: 	: 	: 	: 	16928 u
NR,PERS,N_GE1,DOM,ED3_4,LV	: 	1394930 	1320948 	1549155 	1587052 	1770738 
NR,PERS,N_GE1,DOM,ED3_4,MT	: 	133603 	107953 	113935 	: 	: 
NR,PERS,N_GE1,DOM,ED3_4,NL	10105045 	7637490 	7776151 	7674975 	7824518 	8705282 
NR,PERS,N_GE1,DOM,ED3_4,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE1,DOM,ED3_4,PT	3635913 	2989666 	2883978 	: 	2833398 	2574024 
NR,PERS,N_GE1,DOM,ED3_4,RO	10573322 	10226263 	10014702 	10572937 	10694649 	: 
NR,PERS,N_GE1,DOM,ED3_4,SI	: 	759926 	720757 	947819 	989648 	1113491 
NR,PERS,N_GE1,DOM,ED5-8,AT	2718274 	2839007 	2677603 	2604483 	2723060 	2359736 
NR,PERS,N_GE1,DOM,ED5-8,EA	: 	: 	: 	: 	65849636 e	66315502 e
NR,PERS,N_GE1,DOM,ED5-8,EE	1228440 	1115937 	1053412 	960923 	721599 	743800 
NR,PERS,N_GE1,DOM,ED5-8,ES	57507111 	55448794 	53413719 	35114370 	35316676 	35567868 
NR,PERS,N_GE1,DOM,ED5-8,EU27	: 	: 	107163899 e	: 	72202343 e	81487415 e
NR,PERS,N_GE1,DOM,ED5-8,EU28	: 	: 	107033438 e	: 	73690846 e	82801980 e
NR,PERS,N_GE1,DOM,ED5-8,FI	11126327 	10973464 	10112637 	9811902 	10315322 	10078019 
NR,PERS,N_GE1,DOM,ED5-8,HR	: 	: 	: 	: 	1474389 	1303189 
NR,PERS,N_GE1,DOM,ED5-8,HU	4540389 	4273562 	4567351 	: 	: 	: 
NR,PERS,N_GE1,DOM,ED5-8,LU	: 	: 	: 	: 	: 	13781 u
NR,PERS,N_GE1,DOM,ED5-8,LV	: 	1305198 	1280926 	1375833 	1122064 	1476532 
NR,PERS,N_GE1,DOM,ED5-8,MT	: 	76073 	59817 	59184 	: 	: 
NR,PERS,N_GE1,DOM,ED5-8,NL	8441166 	11126255 	10739160 	11031166 	11513899 	12714624 
NR,PERS,N_GE1,DOM,ED5-8,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE1,DOM,ED5-8,PT	5583433 	5296417 	5360379 	: 	4580692 	4144808 
NR,PERS,N_GE1,DOM,ED5-8,RO	4324982 	4076579 	3730175 	3873095 	4069874 	: 
NR,PERS,N_GE1,DOM,ED5-8,SI	: 	610991 	569302 	666719 	670308 	684708 
NR,PERS,N_GE1,DOM,TOTAL,AT	9848564 	10063508 	9197692 	9573164 	9682051 	9015192 
NR,PERS,N_GE1,DOM,TOTAL,BE	2950834 b	2820302 	3133218 	2202277 	2574641 	2485447 
NR,PERS,N_GE1,DOM,TOTAL,BG	4570877 	2874771 	2430637 	3012004 	3259295 	3006110 
NR,PERS,N_GE1,DOM,TOTAL,CH	: 	5986118 	6068426 	6312438 	6820128 	6225061 
NR,PERS,N_GE1,DOM,TOTAL,CY	1383643 	1359130 	1281176 	1272010 	1263806 	1336115 
NR,PERS,N_GE1,DOM,TOTAL,CZ	28156048 	26055631 	23287272 	26196815 	24304012 	25986952 
NR,PERS,N_GE1,DOM,TOTAL,DE	121708947 	132778475 	135503132 	123741073 	130818258 	130076882 
NR,PERS,N_GE1,DOM,TOTAL,DK	: 	20455167 	22821994 	22904453 	22215862 	20437399 
NR,PERS,N_GE1,DOM,TOTAL,EA	: 	: 	: 	: 	557644489 e	568647559 e
NR,PERS,N_GE1,DOM,TOTAL,EE	2870377 	2826552 	2382651 	2256060 	1556379 	1603942 
NR,PERS,N_GE1,DOM,TOTAL,EL	: 	4590494 	4841429 	5340341 	4615278 	6257327 
NR,PERS,N_GE1,DOM,TOTAL,ES	131951376 	125026932 	118297495 	110258727 	113318596 	115084699 
NR,PERS,N_GE1,DOM,TOTAL,EU27	: 	: 	794330526 e	: 	781583202 e	790438855 e
NR,PERS,N_GE1,DOM,TOTAL,EU28	: 	: 	797467500 e	: 	786913599 e	795520284 e
NR,PERS,N_GE1,DOM,TOTAL,FI	26383669 	25928616 	25721202 	25208829 	26527497 	26771129 
NR,PERS,N_GE1,DOM,TOTAL,FR	171703705 	158642404 	161944418 	181739243 	181318156 	181517827 
NR,PERS,N_GE1,DOM,TOTAL,HR	2552192 	2546275 	3587698 	4623508 	5350704 	5111093 
NR,PERS,N_GE1,DOM,TOTAL,HU	11872352 	11778710 	12300783 	12258070 	11608394 	13990742 
NR,PERS,N_GE1,DOM,TOTAL,IE	7150319 	6828674 	6522160 	5631843 	5534741 	5500359 
NR,PERS,N_GE1,DOM,TOTAL,IT	40828133 	42018881 	35319955 	37222958 	36476703 	43131050 
NR,PERS,N_GE1,DOM,TOTAL,LT	2204722 	2217373 	2321616 	2316241 	2271439 	2204661 
NR,PERS,N_GE1,DOM,TOTAL,LU	: 	17905 u	20128 	25440 	52594 	43172 
NR,PERS,N_GE1,DOM,TOTAL,LV	: 	3018022 	2885025 	3172774 	3014573 	3635701 
NR,PERS,N_GE1,DOM,TOTAL,MT	253037 	234919 	200523 	195981 	184940 	200378 
NR,PERS,N_GE1,DOM,TOTAL,NL	22882228 	23476507 	23190661 	23930647 	24795926 	27526206 
NR,PERS,N_GE1,DOM,TOTAL,NO	11390699 	10819903 	10692386 	11665409 	9600572 	: 
NR,PERS,N_GE1,DOM,TOTAL,PL	44283457 	42136806 	38594696 	37125204 	38986942 	38586107 
NR,PERS,N_GE1,DOM,TOTAL,PT	14507722 	13163262 	12971180 	12163810 	12663903 	11845548 
NR,PERS,N_GE1,DOM,TOTAL,RO	16208095 	15715863 	15058724 	15832902 	16223234 	15639388 
NR,PERS,N_GE1,DOM,TOTAL,SE	: 	26794765 	27142419 	23881700 	: 	: 
NR,PERS,N_GE1,DOM,TOTAL,SI	1720582 	1619148 	1452035 	1795116 	1922972 	1974899 
NR,PERS,N_GE1,DOM,TOTAL,SK	6180313 	5824208 	4736851 	4090223 	3838923 	3582368 
NR,PERS,N_GE1,DOM,TOTAL,UK	: 	: 	: 	: 	89470707 	91533096 
NR,PERS,N_GE1,DOM,UNK,BE	2950834 b	2820302 	3133218 	2202277 	2574641 	2485447 
NR,PERS,N_GE1,DOM,UNK,BG	4570877 	2874771 	2430637 	3012004 	3259295 	3006110 
NR,PERS,N_GE1,DOM,UNK,CH	: 	5986118 	6068426 	6312438 	6820128 	6225061 
NR,PERS,N_GE1,DOM,UNK,CY	1383643 	1359130 	1281176 	1272010 	1263806 	1336115 
NR,PERS,N_GE1,DOM,UNK,CZ	28156048 	26055631 	23287272 	26196815 	24304012 	25986952 
NR,PERS,N_GE1,DOM,UNK,DE	121708947 	132778475 	135503132 	123741073 	130818258 	130076882 
NR,PERS,N_GE1,DOM,UNK,DK	: 	20455167 	22821994 	22904453 	22215862 	20437399 
NR,PERS,N_GE1,DOM,UNK,EA	: 	: 	: 	: 	367153792 e	374900539 e
NR,PERS,N_GE1,DOM,UNK,EL	: 	4590494 	4841429 	5340341 	4615278 	6257327 
NR,PERS,N_GE1,DOM,UNK,EU27	: 	: 	538177402 e	: 	568427394 e	558613902 e
NR,PERS,N_GE1,DOM,UNK,EU28	: 	: 	541626216 e	: 	568349137 e	558525780 e
NR,PERS,N_GE1,DOM,UNK,FR	171703705 	158642404 	161944418 	181739243 	181318156 	181517827 
NR,PERS,N_GE1,DOM,UNK,HR	2552192 	2546275 	3587698 	4623508 	: 	: 
NR,PERS,N_GE1,DOM,UNK,HU	: 	: 	: 	12258070 	11608394 	13990742 
NR,PERS,N_GE1,DOM,UNK,IE	7150319 	6828674 	6522160 	5631843 	5534741 	5500359 
NR,PERS,N_GE1,DOM,UNK,IT	40828133 	42018881 	35319955 	37222958 	36476703 	43131050 
NR,PERS,N_GE1,DOM,UNK,LT	2204722 	2217373 	2321616 	2316241 	2271439 	2204661 
NR,PERS,N_GE1,DOM,UNK,LU	: 	17905 u	20128 	25440 	52594 	: 
NR,PERS,N_GE1,DOM,UNK,MT	253037 	: 	: 	: 	184940 	200378 
NR,PERS,N_GE1,DOM,UNK,NL	: 	: 	: 	: 	: 	141603 
NR,PERS,N_GE1,DOM,UNK,NO	11390699 	10819903 	10692386 	11665409 	9600572 	: 
NR,PERS,N_GE1,DOM,UNK,PL	44283457 	42136806 	38594696 	37125204 	38986942 	38586107 
NR,PERS,N_GE1,DOM,UNK,PT	: 	: 	: 	12163810 	: 	: 
NR,PERS,N_GE1,DOM,UNK,RO	: 	: 	: 	: 	: 	15639388 
NR,PERS,N_GE1,DOM,UNK,SE	: 	26794765 	27142419 	23881700 	: 	: 
NR,PERS,N_GE1,DOM,UNK,SI	1720582 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,UNK,SK	6180313 	5824208 	4736851 	4090223 	3838923 	3582368 
NR,PERS,N_GE1,DOM,UNK,UK	: 	: 	: 	: 	89470707 	91533096 
NR,PERS,N_GE1,OUT,ED0-2,AT	1376030 	1462100 	1078947 	1282956 	1290266 	1551128 
NR,PERS,N_GE1,OUT,ED0-2,EA	: 	: 	: 	: 	8481632 e	9645298 e
NR,PERS,N_GE1,OUT,ED0-2,EE	124094 	110830 	68044 	98554 	75380 	81154 u
NR,PERS,N_GE1,OUT,ED0-2,ES	3142796 	2704875 	2902797 	2245155 	2063584 	2422477 
NR,PERS,N_GE1,OUT,ED0-2,EU27	: 	: 	10847983 e	: 	8751077 e	11160315 e
NR,PERS,N_GE1,OUT,ED0-2,EU28	: 	: 	10834776 e	: 	9180023 e	11566951 e
NR,PERS,N_GE1,OUT,ED0-2,FI	1423216 	1457327 	1677594 	1529981 	1483643 	1894561 
NR,PERS,N_GE1,OUT,ED0-2,HR	: 	: 	: 	: 	423245 	400942 
NR,PERS,N_GE1,OUT,ED0-2,LU	: 	: 	: 	: 	: 	167346 
NR,PERS,N_GE1,OUT,ED0-2,LV	: 	98317 u	115722 u	117286 	93456 	138975 
NR,PERS,N_GE1,OUT,ED0-2,MT	: 	33532 	42432 	35189 	: 	: 
NR,PERS,N_GE1,OUT,ED0-2,NL	2903097 	2776973 	2768582 	2842605 	2910915 	2911743 
NR,PERS,N_GE1,OUT,ED0-2,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE1,OUT,ED0-2,PT	511084 	419312 	382017 	: 	373093 	379573 
NR,PERS,N_GE1,OUT,ED0-2,RO	39607 u	61069 	46416 u	38085 u	35363 u	: 
NR,PERS,N_GE1,OUT,ED0-2,SI	: 	369718 	390735 	206444 	283711 	236131 
NR,PERS,N_GE1,OUT,ED3_4,AT	5598827 	5347196 	4892721 	5217243 	4888541 	5052982 
NR,PERS,N_GE1,OUT,ED3_4,EA	: 	: 	: 	: 	16808534 e	17945027 e
NR,PERS,N_GE1,OUT,ED3_4,EE	373270 	393304 	380717 	432854 	370950 	383169 
NR,PERS,N_GE1,OUT,ED3_4,ES	3080739 	2507424 	2439966 	2702616 	2565697 	2952763 
NR,PERS,N_GE1,OUT,ED3_4,EU27	: 	: 	19997563 e	: 	18009338 e	21561526 e
NR,PERS,N_GE1,OUT,ED3_4,EU28	: 	: 	19973218 e	: 	19265885 e	22771088 e
NR,PERS,N_GE1,OUT,ED3_4,FI	2636398 	2523154 	2410438 	2375318 	2579317 	2501506 
NR,PERS,N_GE1,OUT,ED3_4,HR	: 	: 	: 	: 	1238816 	1190822 
NR,PERS,N_GE1,OUT,ED3_4,LU	: 	: 	: 	: 	: 	439577 
NR,PERS,N_GE1,OUT,ED3_4,LV	: 	459638 	475167 	537390 	483180 	520765 
NR,PERS,N_GE1,OUT,ED3_4,MT	: 	206167 	169523 	158826 	: 	: 
NR,PERS,N_GE1,OUT,ED3_4,NL	8028358 	5163002 	4787240 	5029958 	5068845 	5331544 
NR,PERS,N_GE1,OUT,ED3_4,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE1,OUT,ED3_4,PT	369704 	240988 	281510 	: 	222306 	187132 
NR,PERS,N_GE1,OUT,ED3_4,RO	493047 	474072 	435911 	496145 	428142 	: 
NR,PERS,N_GE1,OUT,ED3_4,SI	: 	1218445 	1185637 	1161794 	1110816 	1094148 
NR,PERS,N_GE1,OUT,ED5-8,AT	2777524 	2810166 	2738202 	2267434 	2379033 	2382326 
NR,PERS,N_GE1,OUT,ED5-8,EA	: 	: 	: 	: 	19021218 e	19625178 e
NR,PERS,N_GE1,OUT,ED5-8,EE	463186 	412396 	462241 	498497 	447136 	445614 
NR,PERS,N_GE1,OUT,ED5-8,ES	6556534 	6478771 	5740802 	3743159 	3599577 	3808401 
NR,PERS,N_GE1,OUT,ED5-8,EU27	: 	: 	26558458 e	: 	20226375 e	22910064 e
NR,PERS,N_GE1,OUT,ED5-8,EU28	: 	: 	26526125 e	: 	20931571 e	23498880 e
NR,PERS,N_GE1,OUT,ED5-8,FI	3554411 	3296951 	3172271 	3156751 	2960805 	2730499 
NR,PERS,N_GE1,OUT,ED5-8,HR	: 	: 	: 	: 	696615 	581617 
NR,PERS,N_GE1,OUT,ED5-8,LU	: 	: 	: 	: 	: 	704780 
NR,PERS,N_GE1,OUT,ED5-8,LV	: 	495882 	496446 	542290 	389180 	457163 
NR,PERS,N_GE1,OUT,ED5-8,MT	: 	145407 	105262 	95807 	: 	: 
NR,PERS,N_GE1,OUT,ED5-8,NL	7615316 	8834938 	8563264 	8397253 	8334019 	8387234 
NR,PERS,N_GE1,OUT,ED5-8,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE1,OUT,ED5-8,PT	636498 	551514 	536548 	: 	399176 	414771 
NR,PERS,N_GE1,OUT,ED5-8,RO	529985 	517431 	529881 	488121 	490875 	: 
NR,PERS,N_GE1,OUT,ED5-8,SI	: 	848376 	840750 	881482 	899139 	749139 
NR,PERS,N_GE1,OUT,TOTAL,AT	9752381 	9619462 	8709870 	8767633 	8557840 	8986436 
NR,PERS,N_GE1,OUT,TOTAL,BE	11000455 b	11796855 	9739448 	9864730 	9636505 	7673540 
NR,PERS,N_GE1,OUT,TOTAL,BG	697120 	545006 	483477 	566592 	483363 	417654 
NR,PERS,N_GE1,OUT,TOTAL,CH	: 	12968916 	12751742 	11526105 	11621877 	10665738 
NR,PERS,N_GE1,OUT,TOTAL,CY	1131315 	1020710 	915955 	998220 	909179 	947499 
NR,PERS,N_GE1,OUT,TOTAL,CZ	6257053 	5551842 	5444234 	5245220 	5304202 	5419360 
NR,PERS,N_GE1,OUT,TOTAL,DE	80587197 	80716945 	74580160 	73447789 	76408381 	69689109 
NR,PERS,N_GE1,OUT,TOTAL,DK	: 	6864949 	7296479 	7307355 	7065345 	6005897 
NR,PERS,N_GE1,OUT,TOTAL,EA	: 	: 	: 	: 	172883086 e	167933445 e
NR,PERS,N_GE1,OUT,TOTAL,EE	960550 	916529 	911002 	1029906 	893467 	909937 
NR,PERS,N_GE1,OUT,TOTAL,EL	: 	601828 	611108 	631374 	547366 	520872 
NR,PERS,N_GE1,OUT,TOTAL,ES	12780069 	11691070 	11083565 	8690930 	8228858 	9183640 
NR,PERS,N_GE1,OUT,TOTAL,EU27	: 	: 	243360851 e	: 	251651734 e	242032949 e
NR,PERS,N_GE1,OUT,TOTAL,EU28	: 	: 	245427664 e	: 	254014246 e	244208558 e
NR,PERS,N_GE1,OUT,TOTAL,FI	7614025 	7277431 	7260303 	7062051 	7023765 	7126566 
NR,PERS,N_GE1,OUT,TOTAL,FR	24469849 	20971275 	21166224 	24164544 	22284136 	21666911 
NR,PERS,N_GE1,OUT,TOTAL,HR	1505557 	1211400 	2065800 	2026314 	2358676 	2173381 
NR,PERS,N_GE1,OUT,TOTAL,HU	6041587 	5610743 	4983165 	4301971 	3694925 	3567594 
NR,PERS,N_GE1,OUT,TOTAL,IE	6229409 	5577673 	5197900 	5198919 	5175861 	5236425 
NR,PERS,N_GE1,OUT,TOTAL,IT	9966799 	8809882 	8555393 	9658271 	9948283 	12024406 
NR,PERS,N_GE1,OUT,TOTAL,LT	1583558 	1540126 	1474698 	1424229 	1425809 	1387157 
NR,PERS,N_GE1,OUT,TOTAL,LU	: 	1393476 	1451510 	1515500 	1351647 	1311703 
NR,PERS,N_GE1,OUT,TOTAL,LV	: 	1053837 	1087335 	1196966 	965816 	1116903 
NR,PERS,N_GE1,OUT,TOTAL,MT	435351 	385105 	317216 	289822 	272927 	237227 
NR,PERS,N_GE1,OUT,TOTAL,NL	18546771 	16774912 	16119086 	16269816 	16313778 	16705105 
NR,PERS,N_GE1,OUT,TOTAL,NO	6983396 	6633205 	7187410 	7471803 	6318676 	: 
NR,PERS,N_GE1,OUT,TOTAL,PL	10893400 	10411789 	10105801 	9475917 	8394793 	6807487 
NR,PERS,N_GE1,OUT,TOTAL,PT	1517287 	1211813 	1200075 	1039425 	994575 	981475 
NR,PERS,N_GE1,OUT,TOTAL,RO	1062640 	1052572 	1012208 	1022350 	954379 	771254 
NR,PERS,N_GE1,OUT,TOTAL,SE	: 	8249385 	8112535 	8339349 	: 	: 
NR,PERS,N_GE1,OUT,TOTAL,SI	2567579 	2436538 	2417122 	2249720 	2293665 	2079418 
NR,PERS,N_GE1,OUT,TOTAL,SK	3141072 	2491471 	2247199 	1893353 	1894077 	2386766 
NR,PERS,N_GE1,OUT,TOTAL,UK	: 	: 	: 	: 	46427359 	44624391 
NR,PERS,N_GE1,OUT,UNK,BE	11000455 b	11796855 	9739448 	9864730 	9636505 	7673540 
NR,PERS,N_GE1,OUT,UNK,BG	697120 	545006 	483477 	566592 	483363 	417654 
