unit,purpose,duration,partner,wstatus,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,PERS,N1-3,WORLD,ACT_INAC,EU27	: 	: 	589960069 e	: 	570146527 e	575650180 e
NR,PERS,N1-3,WORLD,ACT_INAC,EU28	: 	: 	592420480 e	: 	574326590 e	579717658 e
NR,PERS,N1-3,WORLD,ACT_INAC,FI	24956040 	24184077 	24042202 	23460842 	24801381 	25020682 
NR,PERS,N1-3,WORLD,ACT_INAC,FR	105328361 	91863468 	93780902 	105556338 	104653851 	105949227 
NR,PERS,N1-3,WORLD,ACT_INAC,HR	1991587 	1959133 	2778748 	3890091 	4190195 	4082385 
NR,PERS,N1-3,WORLD,ACT_INAC,HU	12043639 	11700993 	11542092 	11033501 	9961409 	11822319 
NR,PERS,N1-3,WORLD,ACT_INAC,IE	8012920 	7228071 	6985478 	6040993 	5842192 	5868127 
NR,PERS,N1-3,WORLD,ACT_INAC,IT	24060688 	25424548 	21392604 	22134614 b	19997694 	26286323 
NR,PERS,N1-3,WORLD,ACT_INAC,LT	2250528 	2277168 	2339706 	2289727 	2221233 	2238041 
NR,PERS,N1-3,WORLD,ACT_INAC,LU	: 	465197 	564541 	623587 	539578 	514979 
NR,PERS,N1-3,WORLD,ACT_INAC,LV	: 	3223912 	3043094 	3144005 	3099854 	3772198 
NR,PERS,N1-3,WORLD,ACT_INAC,MT	313070 	288353 	233611 	222967 b	223461 	212476 
NR,PERS,N1-3,WORLD,ACT_INAC,NL	20003818 	19751760 	19620751 	20435230 	20988168 	23134196 
NR,PERS,N1-3,WORLD,ACT_INAC,NO	9848941 	9502715 	9714487 	10462995 	8604374 	: 
NR,PERS,N1-3,WORLD,ACT_INAC,PL	28679723 	27279217 	25071994 	24050453 b	24455021 	25254782 
NR,PERS,N1-3,WORLD,ACT_INAC,PT	11165181 	10258475 	9796315 	9293124 	9074999 	8961655 
NR,PERS,N1-3,WORLD,ACT_INAC,RO	11147282 	10597470 	10146026 	10331810 	10401100 	9704733 
NR,PERS,N1-3,WORLD,ACT_INAC,SE	: 	22926968 	23254985 	20764611 	: 	: 
NR,PERS,N1-3,WORLD,ACT_INAC,SI	2693797 	2322693 	2225445 	2579844 	2676826 	2490441 
NR,PERS,N1-3,WORLD,ACT_INAC,SK	5483276 	4939045 	3814796 	3485754 	2986815 b	2322293 
NR,PERS,N1-3,WORLD,ACT_INAC,UK	: 	: 	: 	: 	72245586 	73161030 
NR,PERS,N1-3,WORLD,EDUC,AT	1101458 	1193258 	910584 	1101287 	1230631 	1037046 
NR,PERS,N1-3,WORLD,EDUC,EA	: 	: 	: 	: 	17742691 e	17569438 e
NR,PERS,N1-3,WORLD,EDUC,EE	347947 	274683 	222521 	367254 	186055 	141370 
NR,PERS,N1-3,WORLD,EDUC,ES	10928473 	9903722 	7385791 b	7147252 	8041999 	7768011 
NR,PERS,N1-3,WORLD,EDUC,EU27	: 	: 	20960048 e	: 	19368711 e	23023459 e
NR,PERS,N1-3,WORLD,EDUC,EU28	: 	: 	21454766 e	: 	19366044 e	23019827 e
NR,PERS,N1-3,WORLD,EDUC,FI	3862979 	3827609 	3902914 	3800501 	3836534 	4414799 
NR,PERS,N1-3,WORLD,EDUC,HR	325736 	: 	454788 	781240 	: 	: 
NR,PERS,N1-3,WORLD,EDUC,HU	823782 	876602 	820628 	: 	: 	: 
NR,PERS,N1-3,WORLD,EDUC,LU	: 	: 	: 	: 	: 	67119 
NR,PERS,N1-3,WORLD,EDUC,LV	: 	311979 	217124 	266180 	324692 	426494 
NR,PERS,N1-3,WORLD,EDUC,MT	: 	35685 	27392 	: 	: 	: 
NR,PERS,N1-3,WORLD,EDUC,NL	3195571 	2771176 	2644767 	2916394 	3327426 	3066540 
NR,PERS,N1-3,WORLD,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N1-3,WORLD,EDUC,PT	357159 	861304 	962207 	: 	710178 	665242 
NR,PERS,N1-3,WORLD,EDUC,RO	1113726 	983916 	973122 	1059990 	989954 	1122715 
NR,PERS,N1-3,WORLD,EDUC,SI	: 	280210 	233825 	414558 	407691 	407148 
NR,PERS,N1-3,WORLD,EMP,AT	6670440 	6636408 	6052453 	6411496 	5844042 	5494610 
NR,PERS,N1-3,WORLD,EMP,EA	: 	: 	: 	: 	89156562 e	93408885 e
NR,PERS,N1-3,WORLD,EMP,EE	2195311 	2235496 	1864154 	1691042 	1289048 	1358893 
NR,PERS,N1-3,WORLD,EMP,ES	62762024 	58756705 	55702850 b	48809928 	49207128 	51430786 
NR,PERS,N1-3,WORLD,EMP,EU27	: 	: 	126885000 e	: 	99808400 e	114215921 e
NR,PERS,N1-3,WORLD,EMP,EU28	: 	: 	128282987 e	: 	99794659 e	114197904 e
NR,PERS,N1-3,WORLD,EMP,FI	15036175 	13950814 	13861352 	13694950 	14940564 	14646599 
NR,PERS,N1-3,WORLD,EMP,HR	1134695 	: 	1357155 	1908559 	: 	: 
NR,PERS,N1-3,WORLD,EMP,HU	5718416 	5255279 	5638093 	: 	: 	: 
NR,PERS,N1-3,WORLD,EMP,LU	: 	: 	: 	: 	: 	362850 
NR,PERS,N1-3,WORLD,EMP,LV	: 	2251313 	2197487 	2196890 	2050039 	2492432 
NR,PERS,N1-3,WORLD,EMP,MT	: 	192147 	143193 	: 	: 	: 
NR,PERS,N1-3,WORLD,EMP,NL	11774596 	11637605 	11590837 	11618445 	12107335 	13324399 
NR,PERS,N1-3,WORLD,EMP,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N1-3,WORLD,EMP,PT	2476048 	5969473 	5609975 	: 	4202780 	5348067 
NR,PERS,N1-3,WORLD,EMP,RO	7464039 	7262815 	6810014 	6996884 	6996987 	6282974 
NR,PERS,N1-3,WORLD,EMP,SI	: 	1339773 	1309193 	1531245 	1554725 	1431191 
NR,PERS,N1-3,WORLD,INAC_OTH,AT	2083464 	2122855 	2057641 	1937649 	1828391 	1952420 
NR,PERS,N1-3,WORLD,INAC_OTH,EA	: 	: 	: 	: 	31944017 e	33579787 e
NR,PERS,N1-3,WORLD,INAC_OTH,EE	406494 	407547 	358044 	378084 	228221 	214348 
NR,PERS,N1-3,WORLD,INAC_OTH,ES	18965315 	16757278 	15831325 b	19536653 	18378188 	18873425 
NR,PERS,N1-3,WORLD,INAC_OTH,EU27	: 	: 	40883441 e	: 	35130597 e	40917285 e
NR,PERS,N1-3,WORLD,INAC_OTH,EU28	: 	: 	41443524 e	: 	35125761 e	40910830 e
NR,PERS,N1-3,WORLD,INAC_OTH,FI	5063229 	5208386 	5096743 	4945800 	5075756 	5175681 
NR,PERS,N1-3,WORLD,INAC_OTH,HR	315922 	: 	533133 	692732 	: 	: 
NR,PERS,N1-3,WORLD,INAC_OTH,HU	2339248 	2457088 	2498652 	: 	: 	: 
NR,PERS,N1-3,WORLD,INAC_OTH,LU	: 	: 	: 	: 	: 	57330 
NR,PERS,N1-3,WORLD,INAC_OTH,LV	: 	440487 	474939 	481830 	469581 	565778 
NR,PERS,N1-3,WORLD,INAC_OTH,MT	: 	57766 	60143 	: 	: 	: 
NR,PERS,N1-3,WORLD,INAC_OTH,NL	4252082 	3876700 	4009344 	4319304 	4202700 	4661167 
NR,PERS,N1-3,WORLD,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N1-3,WORLD,INAC_OTH,PT	858459 	2692628 	2555864 	: 	1743445 	2178117 
NR,PERS,N1-3,WORLD,INAC_OTH,RO	2443825 	2197639 	2207118 	2085273 	2152206 	2068826 
NR,PERS,N1-3,WORLD,INAC_OTH,SI	: 	539683 	551972 	468962 	483397 	463169 
NR,PERS,N1-3,WORLD,UNE,AT	130529 	147607 	163962 	108847 u	135150 u	111290 u
NR,PERS,N1-3,WORLD,UNE,EA	: 	: 	: 	: 	12473196 e	11968062 e
NR,PERS,N1-3,WORLD,UNE,EE	69020 u	74825 	71114 	96907 	78470 	98674 u
NR,PERS,N1-3,WORLD,UNE,ES	9901711 	10432480 	12448008 b	7592866 	8986721 	8380984 
NR,PERS,N1-3,WORLD,UNE,EU27	: 	: 	18980987 e	: 	13202895 e	14014002 e
NR,PERS,N1-3,WORLD,UNE,EU28	: 	: 	19453960 e	: 	13201077 e	14011791 e
NR,PERS,N1-3,WORLD,UNE,FI	993657 	1197268 	1181193 	1019591 	948528 	783604 
NR,PERS,N1-3,WORLD,UNE,HR	215233 	: 	433673 	507560 	: 	: 
NR,PERS,N1-3,WORLD,UNE,HU	86362 	198374 	220962 	: 	: 	: 
NR,PERS,N1-3,WORLD,UNE,LU	: 	: 	: 	: 	: 	27680 
NR,PERS,N1-3,WORLD,UNE,LV	: 	220133 	153543 	199105 	255542 	287494 
NR,PERS,N1-3,WORLD,UNE,MT	: 	: c	: c	: 	: 	: 
NR,PERS,N1-3,WORLD,UNE,NL	781569 	1466279 	1375804 	1581087 	1350706 	1605196 
NR,PERS,N1-3,WORLD,UNE,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N1-3,WORLD,UNE,PT	197072 	735070 	668268 	: 	741078 	770229 
NR,PERS,N1-3,WORLD,UNE,RO	125692 	153101 	155772 	189663 	261952 	230217 
NR,PERS,N1-3,WORLD,UNE,SI	: 	163026 	130456 	165078 	231013 	188933 
NR,PERS,N1-3,WORLD,UNK,BE	5673199 b	5442459 	5268669 	4320681 	4295129 	3646602 
NR,PERS,N1-3,WORLD,UNK,BG	2915297 	1746019 	1555242 	2045795 	2039729 	2076532 
NR,PERS,N1-3,WORLD,UNK,CH	: 	7775806 	8419555 	7637876 	8436917 	7129625 
NR,PERS,N1-3,WORLD,UNK,CY	1402370 	1297550 	1239566 	1111090 	1051445 	1232492 
NR,PERS,N1-3,WORLD,UNK,CZ	21390393 	18977831 	17441143 	19708974 	18326261 	19679409 
NR,PERS,N1-3,WORLD,UNK,DE	93988468 	104198690 	104888560 	94029597 	102251230 	98784720 
NR,PERS,N1-3,WORLD,UNK,DK	: 	19908207 	22214379 	22110771 	21570785 b	18870153 
NR,PERS,N1-3,WORLD,UNK,EA	: 	: 	: 	: 	245327921 e	247910802 e
NR,PERS,N1-3,WORLD,UNK,EL	: 	1433087 	1579747 	1693928 	1425062 	2749255 
NR,PERS,N1-3,WORLD,UNK,EU27	: 	: 	382250592 e	: 	402635924 e	383479514 e
NR,PERS,N1-3,WORLD,UNK,EU28	: 	: 	381785243 e	: 	406839049 e	387577306 e
NR,PERS,N1-3,WORLD,UNK,FR	105328361 	91863468 	93780902 	105556338 	104653851 	105949227 
NR,PERS,N1-3,WORLD,UNK,HR	: 	1959133 	: 	: 	4190195 	4082385 
NR,PERS,N1-3,WORLD,UNK,HU	3075831 	2913650 	2363757 	11033501 	9961409 	11822319 
NR,PERS,N1-3,WORLD,UNK,IE	8012920 	7228071 	6985478 	6040993 	5842192 	5868127 
NR,PERS,N1-3,WORLD,UNK,IT	24060688 	25424548 	21392604 	22134614 b	19997694 	26286323 
NR,PERS,N1-3,WORLD,UNK,LT	2250528 	2277168 	2339706 	2289727 	2221233 	2238041 
NR,PERS,N1-3,WORLD,UNK,LU	: 	465197 	564541 	623587 	539578 	: 
NR,PERS,N1-3,WORLD,UNK,MT	313070 	: 	: 	222967 b	223461 	212476 
NR,PERS,N1-3,WORLD,UNK,NL	: 	: 	: 	: 	: 	476894 
NR,PERS,N1-3,WORLD,UNK,NO	9848941 	9502715 	9714487 	10462995 	8604374 	: 
NR,PERS,N1-3,WORLD,UNK,PL	28679723 	27279217 	25071994 	24050453 b	24455021 	25254782 
NR,PERS,N1-3,WORLD,UNK,PT	7276443 	: 	: 	9293124 	1677518 	: 
NR,PERS,N1-3,WORLD,UNK,SE	: 	22926968 	23254985 	20764611 	: 	: 
NR,PERS,N1-3,WORLD,UNK,SI	2693797 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,UNK,SK	5483276 	4939045 	3814796 	3485754 	2986815 b	2322293 
NR,PERS,N1-3,WORLD,UNK,UK	: 	: 	: 	: 	72245586 	73161030 
NR,PERS,N_GE1,DOM,ACT_INAC,AT	9848564 	10063508 	9197692 	9573164 	9682051 	9015192 
NR,PERS,N_GE1,DOM,ACT_INAC,BE	2950834 b	2820302 	3133218 	2202277 	2574641 	2485447 
NR,PERS,N_GE1,DOM,ACT_INAC,BG	4570877 	2874771 	2430637 	3012004 	3259295 	3006110 
NR,PERS,N_GE1,DOM,ACT_INAC,CH	: 	5986118 	6068426 	6312438 	6820128 	6225061 
NR,PERS,N_GE1,DOM,ACT_INAC,CY	1383643 	1359130 	1281176 	1272010 	1263806 	1336115 
NR,PERS,N_GE1,DOM,ACT_INAC,CZ	28156048 	26055631 	23287272 	26196815 	24304012 	25986952 
NR,PERS,N_GE1,DOM,ACT_INAC,DE	121708947 	132778475 	135503132 	123741073 	130818258 	130076882 
NR,PERS,N_GE1,DOM,ACT_INAC,DK	: 	20455167 	22821994 	22904453 	22215862 b	20437399 
NR,PERS,N_GE1,DOM,ACT_INAC,EA	: 	: 	: 	: 	557644489 e	568647559 e
NR,PERS,N_GE1,DOM,ACT_INAC,EE	2870377 	2826552 	2382651 	2256060 	1556379 	1603942 
NR,PERS,N_GE1,DOM,ACT_INAC,EL	: 	4590494 	4841429 	5340341 	4615278 	6257327 
NR,PERS,N_GE1,DOM,ACT_INAC,ES	131951376 	125026932 	118297495 b	110258727 	113318596 	115084699 
NR,PERS,N_GE1,DOM,ACT_INAC,EU27	: 	: 	794330526 e	: 	781583202 e	790438855 e
NR,PERS,N_GE1,DOM,ACT_INAC,EU28	: 	: 	797467500 e	: 	786913599 e	795520284 e
NR,PERS,N_GE1,DOM,ACT_INAC,FI	26383669 	25928616 	25721202 	25208829 	26527497 	26771129 
NR,PERS,N_GE1,DOM,ACT_INAC,FR	171703705 	158642404 	161944418 	181739243 	181318156 	181517827 
NR,PERS,N_GE1,DOM,ACT_INAC,HR	2552192 	2546275 	3587698 	4623508 	5350704 	5111093 
NR,PERS,N_GE1,DOM,ACT_INAC,HU	11872352 	11778710 	12300783 	12258070 	11608394 	13990742 
NR,PERS,N_GE1,DOM,ACT_INAC,IE	7150319 	6828674 	6522160 	5631843 	5534741 	5500359 
NR,PERS,N_GE1,DOM,ACT_INAC,IT	40828133 	42018881 	35319955 	37222958 b	36476703 	43131050 
NR,PERS,N_GE1,DOM,ACT_INAC,LT	2204722 	2217373 	2321616 	2316241 	2271439 	2204661 
NR,PERS,N_GE1,DOM,ACT_INAC,LU	: 	17905 u	20128 	25440 	52594 	43172 
NR,PERS,N_GE1,DOM,ACT_INAC,LV	: 	3018022 	2885025 	3172774 	3014573 	3635701 
NR,PERS,N_GE1,DOM,ACT_INAC,MT	253037 	234919 	200523 	195981 b	184940 	200378 
NR,PERS,N_GE1,DOM,ACT_INAC,NL	22882228 	23476507 	23190661 	23930647 	24795926 	27526206 
NR,PERS,N_GE1,DOM,ACT_INAC,NO	11390699 	10819903 	10692386 	11665409 	9600572 	: 
NR,PERS,N_GE1,DOM,ACT_INAC,PL	44283457 	42136806 	38594696 	37125204 b	38986942 	38586107 
NR,PERS,N_GE1,DOM,ACT_INAC,PT	14507722 	13163262 	12971180 	12163810 	12663903 	11845548 
NR,PERS,N_GE1,DOM,ACT_INAC,RO	16208095 	15715863 	15058724 	15832902 	16223234 	15639388 
NR,PERS,N_GE1,DOM,ACT_INAC,SE	: 	26794765 	27142419 	23881700 	: 	: 
NR,PERS,N_GE1,DOM,ACT_INAC,SI	1720582 	1619148 	1452035 	1795116 	1922972 	1974899 
NR,PERS,N_GE1,DOM,ACT_INAC,SK	6180313 	5824208 	4736851 	4090223 	3838923 b	3582368 
NR,PERS,N_GE1,DOM,ACT_INAC,UK	: 	: 	: 	: 	89470707 	91533096 
NR,PERS,N_GE1,DOM,EDUC,AT	1011928 	1195509 	874177 	1024794 	1244714 	1014030 
NR,PERS,N_GE1,DOM,EDUC,EA	: 	: 	: 	: 	25498612 e	25356396 e
NR,PERS,N_GE1,DOM,EDUC,EE	350583 	255758 	226106 	341996 	166390 	132577 
NR,PERS,N_GE1,DOM,EDUC,ES	14193457 	13527807 	10528916 b	13936703 	14843695 	14520204 
NR,PERS,N_GE1,DOM,EDUC,EU27	: 	: 	26073771 e	: 	28189549 e	34496200 e
NR,PERS,N_GE1,DOM,EDUC,EU28	: 	: 	26622626 e	: 	28185668 e	34490758 e
NR,PERS,N_GE1,DOM,EDUC,FI	4318202 	4074962 	4230759 	4208601 	4185078 	4952844 
NR,PERS,N_GE1,DOM,EDUC,HR	430470 	: 	507557 	918610 	: 	: 
NR,PERS,N_GE1,DOM,EDUC,HU	1115404 	1203785 	1066060 	: 	: 	: 
NR,PERS,N_GE1,DOM,EDUC,LU	: 	: 	: 	: 	: 	21460 u
NR,PERS,N_GE1,DOM,EDUC,LV	: 	304660 	205500 	260210 	310386 	380027 
NR,PERS,N_GE1,DOM,EDUC,MT	: 	28413 	24647 	: 	: 	: 
NR,PERS,N_GE1,DOM,EDUC,NL	3243029 	2916924 	2655835 	3045463 	3687660 	3449614 
NR,PERS,N_GE1,DOM,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE1,DOM,EDUC,PT	369074 	1137816 	1234156 	: 	1050089 	984207 
NR,PERS,N_GE1,DOM,EDUC,RO	1780410 	1617371 	1593151 	1819180 	1927332 	2166478 
NR,PERS,N_GE1,DOM,EDUC,SI	: 	172429 	128838 	261645 	317857 	278343 
NR,PERS,N_GE1,DOM,EMP,AT	6291358 	6275975 	5738341 	6108611 	5806834 	5429702 
NR,PERS,N_GE1,DOM,EMP,EA	: 	: 	: 	: 	103145471 e	106961462 e
NR,PERS,N_GE1,DOM,EMP,EE	2028611 	2071800 	1714284 	1449591 	1103124 	1133131 
NR,PERS,N_GE1,DOM,EMP,ES	76372478 	71954060 	67857024 b	59565805 	60758852 	63266051 
NR,PERS,N_GE1,DOM,EMP,EU27	: 	: 	148326005 e	: 	117764528 e	136581411 e
NR,PERS,N_GE1,DOM,EMP,EU28	: 	: 	150161449 e	: 	117748315 e	136559865 e
NR,PERS,N_GE1,DOM,EMP,FI	15039894 	14453234 	14295718 	14191268 	15599588 	14867001 
NR,PERS,N_GE1,DOM,EMP,HR	1406562 	: 	1762397 	2077701 	: 	: 
NR,PERS,N_GE1,DOM,EMP,HU	7222665 	6818801 	7245042 	: 	: 	: 
NR,PERS,N_GE1,DOM,EMP,LU	: 	: 	: 	: 	: 	13355 
NR,PERS,N_GE1,DOM,EMP,LV	: 	1991182 	1988530 	2183510 	1902349 	2335872 
NR,PERS,N_GE1,DOM,EMP,MT	: 	148824 	117746 	: 	: 	: 
NR,PERS,N_GE1,DOM,EMP,NL	12573732 	12791275 	12521517 	12458655 	13044821 	14482818 
NR,PERS,N_GE1,DOM,EMP,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE1,DOM,EMP,PT	2596886 	7437278 	7164957 	: 	5804540 	6663700 
NR,PERS,N_GE1,DOM,EMP,RO	11041500 	10867310 	10107473 	10763524 	10822930 	10071405 
NR,PERS,N_GE1,DOM,EMP,SI	: 	840086 	752290 	929331 	1015056 	1092545 
NR,PERS,N_GE1,DOM,INAC_OTH,AT	2446014 	2446712 	2465389 	2325744 	2469812 	2460588 
NR,PERS,N_GE1,DOM,INAC_OTH,EA	: 	: 	: 	: 	44307925 e	46110729 e
NR,PERS,N_GE1,DOM,INAC_OTH,EE	428884 	424238 	370323 	381746 	221859 	227452 
NR,PERS,N_GE1,DOM,INAC_OTH,ES	28821393 	26271168 	24512330 b	27321859 	26527531 	26660030 
NR,PERS,N_GE1,DOM,INAC_OTH,EU27	: 	: 	58362019 e	: 	48753324 e	58261040 e
NR,PERS,N_GE1,DOM,INAC_OTH,EU28	: 	: 	59170583 e	: 	48746612 e	58251850 e
NR,PERS,N_GE1,DOM,INAC_OTH,FI	5841815 	6047126 	5805476 	5622279 	5616417 	6020172 
NR,PERS,N_GE1,DOM,INAC_OTH,HR	482531 	: 	768957 	936844 	: 	: 
NR,PERS,N_GE1,DOM,INAC_OTH,HU	3419680 	3521667 	3714180 	: 	: 	: 
NR,PERS,N_GE1,DOM,INAC_OTH,LU	: 	: 	: 	: 	: 	5576 u
NR,PERS,N_GE1,DOM,INAC_OTH,LV	: 	508636 	512537 	538250 	548316 	629769 
NR,PERS,N_GE1,DOM,INAC_OTH,MT	: 	55276 	54122 	: 	: 	: 
NR,PERS,N_GE1,DOM,INAC_OTH,NL	6183274 	5855560 	6158631 	6392745 	6273954 	7007944 
NR,PERS,N_GE1,DOM,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE1,DOM,INAC_OTH,PT	1133395 	3714309 	3717524 	: 	2760921 	3262963 
NR,PERS,N_GE1,DOM,INAC_OTH,RO	3227703 	3049416 	3161392 	3006687 	3113275 	3067531 
NR,PERS,N_GE1,DOM,INAC_OTH,SI	: 	485805 	491448 	451711 	431996 	460332 
NR,PERS,N_GE1,DOM,UNE,AT	99265 u	145312 	119785 	114014 u	160691 u	110873 u
NR,PERS,N_GE1,DOM,UNE,EA	: 	: 	: 	: 	15504265 e	14925029 e
NR,PERS,N_GE1,DOM,UNE,EE	62299 u	74755 u	71939 	82728 	65006 	110782 u
NR,PERS,N_GE1,DOM,UNE,ES	12564047 	13273898 	15399225 b	9434361 	11188519 	10638413 
NR,PERS,N_GE1,DOM,UNE,EU27	: 	: 	23391329 e	: 	16380762 e	18018248 e
NR,PERS,N_GE1,DOM,UNE,EU28	: 	: 	23990613 e	: 	16378507 e	18015405 e
NR,PERS,N_GE1,DOM,UNE,FI	1183758 	1353293 	1389248 	1186681 	1126413 	931113 
NR,PERS,N_GE1,DOM,UNE,HR	232630 	: 	548787 	690353 	: 	: 
NR,PERS,N_GE1,DOM,UNE,HU	114603 	234457 	275501 	: 	: 	: 
NR,PERS,N_GE1,DOM,UNE,LU	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE1,DOM,UNE,LV	: 	213544 	178457 	190804 	253522 	290032 
NR,PERS,N_GE1,DOM,UNE,MT	: 	: c	4007 u	: 	: 	: 
NR,PERS,N_GE1,DOM,UNE,NL	882193 	1912748 	1854679 	2033783 	1789490 	2050871 
NR,PERS,N_GE1,DOM,UNE,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE1,DOM,UNE,PT	224108 	873859 	854543 	: 	1014181 	934679 
NR,PERS,N_GE1,DOM,UNE,RO	158481 	181765 	196708 	243511 	359696 	333974 
NR,PERS,N_GE1,DOM,UNE,SI	: 	120828 	79460 u	152429 	158063 	143680 
NR,PERS,N_GE1,DOM,UNK,BE	2950834 b	2820302 	3133218 	2202277 	2574641 	2485447 
NR,PERS,N_GE1,DOM,UNK,BG	4570877 	2874771 	2430637 	3012004 	3259295 	3006110 
NR,PERS,N_GE1,DOM,UNK,CH	: 	5986118 	6068426 	6312438 	6820128 	6225061 
NR,PERS,N_GE1,DOM,UNK,CY	1383643 	1359130 	1281176 	1272010 	1263806 	1336115 
NR,PERS,N_GE1,DOM,UNK,CZ	28156048 	26055631 	23287272 	26196815 	24304012 	25986952 
NR,PERS,N_GE1,DOM,UNK,DE	121708947 	132778475 	135503132 	123741073 	130818258 	130076882 
NR,PERS,N_GE1,DOM,UNK,DK	: 	20455167 	22821994 	22904453 	22215862 b	20437399 
NR,PERS,N_GE1,DOM,UNK,EA	: 	: 	: 	: 	369188214 e	375293943 e
NR,PERS,N_GE1,DOM,UNK,EL	: 	4590494 	4841429 	5340341 	4615278 	6257327 
NR,PERS,N_GE1,DOM,UNK,EU27	: 	: 	538177402 e	: 	570495039 e	543081957 e
NR,PERS,N_GE1,DOM,UNK,EU28	: 	: 	537522229 e	: 	575854497 e	548202406 e
NR,PERS,N_GE1,DOM,UNK,FR	171703705 	158642404 	161944418 	181739243 	181318156 	181517827 
NR,PERS,N_GE1,DOM,UNK,HR	: 	2546275 	: 	: 	5350704 	5111093 
NR,PERS,N_GE1,DOM,UNK,HU	: 	: 	: 	12258070 	11608394 	13990742 
NR,PERS,N_GE1,DOM,UNK,IE	7150319 	6828674 	6522160 	5631843 	5534741 	5500359 
NR,PERS,N_GE1,DOM,UNK,IT	40828133 	42018881 	35319955 	37222958 b	36476703 	43131050 
NR,PERS,N_GE1,DOM,UNK,LT	2204722 	2217373 	2321616 	2316241 	2271439 	2204661 
NR,PERS,N_GE1,DOM,UNK,LU	: 	17905 u	20128 	25440 	52594 	: 
NR,PERS,N_GE1,DOM,UNK,MT	253037 	: 	: 	195981 b	184940 	200378 
NR,PERS,N_GE1,DOM,UNK,NL	: 	: 	: 	: 	: 	534960 
NR,PERS,N_GE1,DOM,UNK,NO	11390699 	10819903 	10692386 	11665409 	9600572 	: 
NR,PERS,N_GE1,DOM,UNK,PL	44283457 	42136806 	38594696 	37125204 b	38986942 	38586107 
NR,PERS,N_GE1,DOM,UNK,PT	10184259 	: 	: 	12163810 	2034172 	: 
NR,PERS,N_GE1,DOM,UNK,SE	: 	26794765 	27142419 	23881700 	: 	: 
NR,PERS,N_GE1,DOM,UNK,SI	1720582 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,UNK,SK	6180313 	5824208 	4736851 	4090223 	3838923 b	3582368 
NR,PERS,N_GE1,DOM,UNK,UK	: 	: 	: 	: 	89470707 	91533096 
NR,PERS,N_GE1,OUT,ACT_INAC,AT	9752381 	9619462 	8709870 	8767633 	8557840 	8986436 
NR,PERS,N_GE1,OUT,ACT_INAC,BE	11000455 b	11796855 	9739448 	9864730 	9636505 	7673540 
NR,PERS,N_GE1,OUT,ACT_INAC,BG	697120 	545006 	483477 	566592 	483363 	417654 
NR,PERS,N_GE1,OUT,ACT_INAC,CH	: 	12968916 	12751742 	11526105 	11621877 	10665738 
NR,PERS,N_GE1,OUT,ACT_INAC,CY	1131315 	1020710 	915955 	998220 	909179 	947499 
NR,PERS,N_GE1,OUT,ACT_INAC,CZ	6257053 	5551842 	5444234 	5245220 	5304202 	5419360 
NR,PERS,N_GE1,OUT,ACT_INAC,DE	80587197 	80716945 	74580160 	73447789 	76408381 	69689109 
NR,PERS,N_GE1,OUT,ACT_INAC,DK	: 	6864949 	7296479 	7307355 	7065345 b	6005897 
NR,PERS,N_GE1,OUT,ACT_INAC,EA	: 	: 	: 	: 	172883086 e	167933445 e
NR,PERS,N_GE1,OUT,ACT_INAC,EE	960550 	916529 	911002 	1029906 	893467 	909937 
NR,PERS,N_GE1,OUT,ACT_INAC,EL	: 	601828 	611108 	631374 	547366 	520872 
NR,PERS,N_GE1,OUT,ACT_INAC,ES	12780069 	11691070 	11083565 b	8690930 	8228858 	9183640 
NR,PERS,N_GE1,OUT,ACT_INAC,EU27	: 	: 	243360851 e	: 	251651734 e	242032949 e
NR,PERS,N_GE1,OUT,ACT_INAC,EU28	: 	: 	245427664 e	: 	254014246 e	244208558 e
NR,PERS,N_GE1,OUT,ACT_INAC,FI	7614025 	7277431 	7260303 	7062051 	7023765 	7126566 
NR,PERS,N_GE1,OUT,ACT_INAC,FR	24469849 	20971275 	21166224 	24164544 	22284136 	21666911 
NR,PERS,N_GE1,OUT,ACT_INAC,HR	1505557 	1211400 	2065800 	2026314 	2358676 	2173381 
NR,PERS,N_GE1,OUT,ACT_INAC,HU	6041587 	5610743 	4983165 	4301971 	3694925 	3567594 
NR,PERS,N_GE1,OUT,ACT_INAC,IE	6229409 	5577673 	5197900 	5198919 	5175861 	5236425 
NR,PERS,N_GE1,OUT,ACT_INAC,IT	9966799 	8809882 	8555393 	9658271 b	9948283 	12024406 
NR,PERS,N_GE1,OUT,ACT_INAC,LT	1583558 	1540126 	1474698 	1424229 	1425809 	1387157 
NR,PERS,N_GE1,OUT,ACT_INAC,LU	: 	1393476 	1451510 	1515500 	1351647 	1311703 
