unit,purpose,duration,partner,quantile,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,PROF,N_GE1,DOM,TOTAL,BE	110763 b	110125 	113737 	51296 	78641 	293209 
NR,PROF,N_GE1,DOM,TOTAL,BG	133950 	114008 	108743 	158118 	153968 	100860 
NR,PROF,N_GE1,DOM,TOTAL,CH	: 	391094 	476113 	213126 u	406983 u	428434 u
NR,PROF,N_GE1,DOM,TOTAL,CY	: c	15504 u	21879 u	25204 u	40049 	33674 
NR,PROF,N_GE1,DOM,TOTAL,CZ	883432 	984055 	676473 	845229 	1194620 	893577 
NR,PROF,N_GE1,DOM,TOTAL,DE	29466106 	31904002 	28635460 	30160866 	30305208 	34718357 
NR,PROF,N_GE1,DOM,TOTAL,DK	: 	1287671 	1548637 	969083 	1374180 b	969317 
NR,PROF,N_GE1,DOM,TOTAL,EA	: 	: 	: 	: 	71964005 e	82589103 e
NR,PROF,N_GE1,DOM,TOTAL,EE	406334 	427032 	321728 	316273 	177207 	157109 
NR,PROF,N_GE1,DOM,TOTAL,EL	: 	282304 	269659 	281641 	298451 	249327 
NR,PROF,N_GE1,DOM,TOTAL,ES	6405436 	7173973 	5625466 b	7361234 	9055320 	11147055 
NR,PROF,N_GE1,DOM,TOTAL,EU27	: 	: 	: 	: 	98736798 e	115189008 e
NR,PROF,N_GE1,DOM,TOTAL,EU28	: 	: 	: 	: 	99611643 e	116133217 e
NR,PROF,N_GE1,DOM,TOTAL,FI	3778759 	3861265 	3434651 	3636104 	3951724 	4143570 
NR,PROF,N_GE1,DOM,TOTAL,FR	20660255 	13830900 	13421763 	17189920 	18211943 	18861833 
NR,PROF,N_GE1,DOM,TOTAL,HR	424228 	380134 	451891 	786671 	874177 	944814 
NR,PROF,N_GE1,DOM,TOTAL,HU	243848 	220726 	326260 	325714 	303029 	452281 
NR,PROF,N_GE1,DOM,TOTAL,IE	424827 	425968 	398507 	388299 	334419 	315703 
NR,PROF,N_GE1,DOM,TOTAL,IT	4218240 	5118133 	5356391 	6293728 b	4338391 	7483570 
NR,PROF,N_GE1,DOM,TOTAL,LT	323293 	336730 	341538 	332975 	317211 	310796 
NR,PROF,N_GE1,DOM,TOTAL,LU	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE1,DOM,TOTAL,LV	: 	52251 u	87179 u	84990 u	141623 	160369 
NR,PROF,N_GE1,DOM,TOTAL,MT	7726 	6300 u	3061 u	: u	: u	: u
NR,PROF,N_GE1,DOM,TOTAL,NL	1161413 	1028538 	965546 	847289 	1043986 	1113705 
NR,PROF,N_GE1,DOM,TOTAL,NO	3718258 	2946481 	3105608 	3797126 	2635553 	: 
NR,PROF,N_GE1,DOM,TOTAL,PL	1668853 	1463518 	1275761 	1261801 b	3534966 	4402250 
NR,PROF,N_GE1,DOM,TOTAL,PT	1038666 	1159510 	1177255 	1031483 	947240 	824653 
NR,PROF,N_GE1,DOM,TOTAL,RO	623201 	532313 	672788 	525346 	498687 	411512 
NR,PROF,N_GE1,DOM,TOTAL,SE	: 	6698255 	4383460 	5948159 	: 	: 
NR,PROF,N_GE1,DOM,TOTAL,SI	92238 	100613 	81219 	92992 	102362 	89711 
NR,PROF,N_GE1,DOM,TOTAL,SK	919818 	903568 u	858103 u	: u	926568 bu	894710 
NR,PROF,N_GE1,DOM,TOTAL,UK	: 	: 	: 	: 	17664937 	18869106 
NR,PROF,N_GE1,DOM,UNK,AT	1745341 	1963408 	1890051 	1902850 	2047765 	1946662 
NR,PROF,N_GE1,DOM,UNK,BE	110763 b	110125 	113737 	51296 	78641 	293209 
NR,PROF,N_GE1,DOM,UNK,BG	133950 	114008 	108743 	158118 	153968 	100860 
NR,PROF,N_GE1,DOM,UNK,CH	: 	391094 	476113 	213126 u	406983 u	428434 u
NR,PROF,N_GE1,DOM,UNK,CY	: c	15504 u	21879 u	25204 u	40049 	33674 
NR,PROF,N_GE1,DOM,UNK,CZ	883432 	984055 	676473 	845229 	1194620 	893577 
NR,PROF,N_GE1,DOM,UNK,DE	29466106 	31904002 	28635460 	30160866 	30305208 	34718357 
NR,PROF,N_GE1,DOM,UNK,DK	: 	1287671 	1548637 	969083 	1374180 b	969317 
NR,PROF,N_GE1,DOM,UNK,EA	: 	: 	: 	: 	70742662 e	82431974 e
NR,PROF,N_GE1,DOM,UNK,EL	: 	282304 	269659 	281641 	298451 	249327 
NR,PROF,N_GE1,DOM,UNK,ES	6405436 	7173973 	5625466 b	7361234 	9055320 	11147055 
NR,PROF,N_GE1,DOM,UNK,EU27	: 	: 	: 	: 	96988618 e	115028952 e
NR,PROF,N_GE1,DOM,UNK,EU28	: 	: 	: 	: 	97863704 e	115973187 e
NR,PROF,N_GE1,DOM,UNK,FI	3778759 	3861265 	3434651 	3636104 	3951724 	4143570 
NR,PROF,N_GE1,DOM,UNK,FR	20660255 	13830900 	13421763 	17189920 	18211943 	18861833 
NR,PROF,N_GE1,DOM,UNK,HR	424228 	380134 	451891 	786671 	874177 	944814 
NR,PROF,N_GE1,DOM,UNK,HU	243848 	220726 	326260 	325714 	303029 	452281 
NR,PROF,N_GE1,DOM,UNK,IE	424827 	425968 	398507 	388299 	334419 	315703 
NR,PROF,N_GE1,DOM,UNK,IT	4218240 	5118133 	5356391 	6293728 b	4338391 	7483570 
NR,PROF,N_GE1,DOM,UNK,LT	323293 	336730 	341538 	332975 	317211 	310796 
NR,PROF,N_GE1,DOM,UNK,LU	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE1,DOM,UNK,LV	: 	52251 u	87179 u	84990 u	141623 	160369 
NR,PROF,N_GE1,DOM,UNK,MT	7726 	6300 u	3061 u	: u	: u	: u
NR,PROF,N_GE1,DOM,UNK,NL	: 	: 	: 	: 	: 	1113705 
NR,PROF,N_GE1,DOM,UNK,NO	3718258 	2946481 	3105608 	3797126 	2635553 	: 
NR,PROF,N_GE1,DOM,UNK,PL	1668853 	1463518 	1275761 	1261801 b	3534966 	4402250 
NR,PROF,N_GE1,DOM,UNK,PT	1038666 	1159510 	1177255 	1031483 	947240 	824653 
NR,PROF,N_GE1,DOM,UNK,RO	: 	: 	: 	: 	: 	411512 
NR,PROF,N_GE1,DOM,UNK,SE	: 	6698255 	4383460 	5948159 	: 	: 
NR,PROF,N_GE1,DOM,UNK,SI	92238 	100613 	81219 	92992 	102362 	89711 
NR,PROF,N_GE1,DOM,UNK,SK	919818 	903568 u	858103 u	: u	926568 bu	894710 
NR,PROF,N_GE1,DOM,UNK,UK	: 	: 	: 	: 	17664937 	18869106 
NR,PROF,N_GE1,OUT,Q1,EA	: 	: 	: 	: 	124122 e	: u
NR,PROF,N_GE1,OUT,Q1,EE	20471 u	: u	24716 u	17598 u	36509 u	: u
NR,PROF,N_GE1,OUT,Q1,EU27	: 	: 	: 	: 	129371 e	: u
NR,PROF,N_GE1,OUT,Q1,EU28	: 	: 	: 	: 	129354 e	: u
NR,PROF,N_GE1,OUT,Q1,NL	248472 	79910 u	125096 u	: u	87598 u	: 
NR,PROF,N_GE1,OUT,Q1,RO	: c	: u	: u	: u	: u	: 
NR,PROF,N_GE1,OUT,Q2,EA	: 	: 	: 	: 	146203 e	: u
NR,PROF,N_GE1,OUT,Q2,EE	33000 u	40681 u	41659 u	57664 	27480 u	: u
NR,PROF,N_GE1,OUT,Q2,EU27	: 	: 	: 	: 	151357 e	: u
NR,PROF,N_GE1,OUT,Q2,EU28	: 	: 	: 	: 	151336 e	: u
NR,PROF,N_GE1,OUT,Q2,NL	238122 	112621 u	143198 u	177839 	118705 u	: 
NR,PROF,N_GE1,OUT,Q2,RO	: c	: u	: u	: 	: u	: 
NR,PROF,N_GE1,OUT,Q3,EA	: 	: 	: 	: 	382247 e	39806 e
NR,PROF,N_GE1,OUT,Q3,EE	67395 	100529 	84132 	99644 	57285 	39801 u
NR,PROF,N_GE1,OUT,Q3,EU27	: 	: 	: 	: 	388489 e	40547 u
NR,PROF,N_GE1,OUT,Q3,EU28	: 	: 	: 	: 	388435 e	40541 u
NR,PROF,N_GE1,OUT,Q3,NL	554924 	448930 	478457 	392311 	324914 	: 
NR,PROF,N_GE1,OUT,Q3,RO	: c	: u	: u	: u	: 	: 
NR,PROF,N_GE1,OUT,Q4,EA	: 	: 	: 	: 	713309 e	155965 e
NR,PROF,N_GE1,OUT,Q4,EE	198027 	262042 	188424 	220699 	151081 	155946 
NR,PROF,N_GE1,OUT,Q4,EU27	: 	: 	: 	: 	724958 e	158870 e
NR,PROF,N_GE1,OUT,Q4,EU28	: 	: 	: 	: 	724858 e	158845 e
NR,PROF,N_GE1,OUT,Q4,NL	1342504 	735811 	669326 	591444 	562141 	: 
NR,PROF,N_GE1,OUT,Q4,RO	: c	: 	: 	: 	: 	: 
NR,PROF,N_GE1,OUT,TOTAL,AT	1738484 	1914776 	1917812 	2226590 	2113572 	1973910 
NR,PROF,N_GE1,OUT,TOTAL,BE	1140165 b	1305277 	971598 	912969 	1039954 	1902297 
NR,PROF,N_GE1,OUT,TOTAL,BG	61620 u	55208 u	47705 u	37080 u	69088 	51582 u
NR,PROF,N_GE1,OUT,TOTAL,CH	: 	887842 	849020 	991478 	780916 	1432409 
NR,PROF,N_GE1,OUT,TOTAL,CY	274489 	239795 	192943 	199393 	192621 	227523 
NR,PROF,N_GE1,OUT,TOTAL,CZ	518104 	474775 	411376 	405361 	477283 	558537 
NR,PROF,N_GE1,OUT,TOTAL,DE	11814859 	10248656 	9157194 	9560219 	11050172 	13039638 
NR,PROF,N_GE1,OUT,TOTAL,DK	: 	1168464 	1623152 	1137420 	1136372 b	1751367 
NR,PROF,N_GE1,OUT,TOTAL,EA	: 	: 	: 	: 	25475798 e	29587719 e
NR,PROF,N_GE1,OUT,TOTAL,EE	318893 	422745 	338931 	395604 	272355 	236870 
NR,PROF,N_GE1,OUT,TOTAL,EL	: 	83947 	92777 	81107 	123212 	59506 
NR,PROF,N_GE1,OUT,TOTAL,ES	1570931 	1581329 	1404632 b	1622424 	1747962 	1898489 
NR,PROF,N_GE1,OUT,TOTAL,EU27	: 	: 	: 	: 	36237531 e	42339805 e
NR,PROF,N_GE1,OUT,TOTAL,EU28	: 	: 	: 	: 	36809639 e	42849984 e
NR,PROF,N_GE1,OUT,TOTAL,FI	1757112 	1885234 	1656946 	1698173 	1579818 	1950616 
NR,PROF,N_GE1,OUT,TOTAL,FR	3941000 	2565847 	2624262 	3166888 	3135770 	2978566 
NR,PROF,N_GE1,OUT,TOTAL,HR	417800 	403460 	511790 	736939 	567833 	507424 
NR,PROF,N_GE1,OUT,TOTAL,HU	450204 	489213 	470035 	431488 	443321 	483285 
NR,PROF,N_GE1,OUT,TOTAL,IE	751826 	888185 	764601 	691056 	623715 	539623 
NR,PROF,N_GE1,OUT,TOTAL,IT	1408016 	1638675 	1537192 	1817832 b	1248744 	2174622 
NR,PROF,N_GE1,OUT,TOTAL,LT	448234 	412670 	385231 	364387 	338338 	320334 
NR,PROF,N_GE1,OUT,TOTAL,LU	: 	194683 	250156 	299608 	272701 	268421 
NR,PROF,N_GE1,OUT,TOTAL,LV	: 	195694 	154408 	165140 	280333 	280598 
NR,PROF,N_GE1,OUT,TOTAL,MT	110951 	77584 	79002 	72618 b	63306 	58833 
NR,PROF,N_GE1,OUT,TOTAL,NL	2384023 	1377272 	1416076 	1231765 	1093358 	1148991 
NR,PROF,N_GE1,OUT,TOTAL,NO	1175384 	1468261 	1533002 	1709804 	1364869 	: 
NR,PROF,N_GE1,OUT,TOTAL,PL	1064727 	874714 	800549 	766881 b	1577078 	2462096 
NR,PROF,N_GE1,OUT,TOTAL,PT	409898 	395764 	436280 	421052 	334741 	379530 
NR,PROF,N_GE1,OUT,TOTAL,RO	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE1,OUT,TOTAL,SE	: 	635564 	576579 	793971 	: 	: 
NR,PROF,N_GE1,OUT,TOTAL,SI	445000 	416713 	437893 	392699 	317985 	394995 
NR,PROF,N_GE1,OUT,TOTAL,SK	728631 u	: u	529805 u	: u	234891 bu	302384 u
NR,PROF,N_GE1,OUT,TOTAL,UK	: 	: 	: 	: 	5850523 	6086229 
NR,PROF,N_GE1,OUT,UNK,AT	1738484 	1914776 	1917812 	2226590 	2113572 	1973910 
NR,PROF,N_GE1,OUT,UNK,BE	1140165 b	1305277 	971598 	912969 	1039954 	1902297 
NR,PROF,N_GE1,OUT,UNK,BG	61620 u	55208 u	47705 u	37080 u	69088 	51582 u
NR,PROF,N_GE1,OUT,UNK,CH	: 	887842 	849020 	991478 	780916 	1432409 
NR,PROF,N_GE1,OUT,UNK,CY	274489 	239795 	192943 	199393 	192621 	227523 
NR,PROF,N_GE1,OUT,UNK,CZ	518104 	474775 	411376 	405361 	477283 	558537 
NR,PROF,N_GE1,OUT,UNK,DE	11814859 	10248656 	9157194 	9560219 	11050172 	13039638 
NR,PROF,N_GE1,OUT,UNK,DK	: 	1168464 	1623152 	1137420 	1136372 b	1751367 
NR,PROF,N_GE1,OUT,UNK,EA	: 	: 	: 	: 	24109917 e	29350819 e
NR,PROF,N_GE1,OUT,UNK,EL	: 	83947 	92777 	81107 	123212 	59506 
NR,PROF,N_GE1,OUT,UNK,ES	1570931 	1581329 	1404632 b	1622424 	1747962 	1898489 
NR,PROF,N_GE1,OUT,UNK,EU27	: 	: 	: 	: 	34843357 e	42098492 e
NR,PROF,N_GE1,OUT,UNK,EU28	: 	: 	: 	: 	35415657 e	42608709 e
NR,PROF,N_GE1,OUT,UNK,FI	1757112 	1885234 	1656946 	1698173 	1579818 	1950616 
NR,PROF,N_GE1,OUT,UNK,FR	3941000 	2565847 	2624262 	3166888 	3135770 	2978566 
NR,PROF,N_GE1,OUT,UNK,HR	417800 	403460 	511790 	736939 	567833 	507424 
NR,PROF,N_GE1,OUT,UNK,HU	450204 	489213 	470035 	431488 	443321 	483285 
NR,PROF,N_GE1,OUT,UNK,IE	751826 	888185 	764601 	691056 	623715 	539623 
NR,PROF,N_GE1,OUT,UNK,IT	1408016 	1638675 	1537192 	1817832 b	1248744 	2174622 
NR,PROF,N_GE1,OUT,UNK,LT	448234 	412670 	385231 	364387 	338338 	320334 
NR,PROF,N_GE1,OUT,UNK,LU	: 	194683 	250156 	299608 	272701 	268421 
NR,PROF,N_GE1,OUT,UNK,LV	: 	195694 	154408 	165140 	280333 	280598 
NR,PROF,N_GE1,OUT,UNK,MT	110951 	77584 	79002 	72618 b	63306 	58833 
NR,PROF,N_GE1,OUT,UNK,NL	: 	: 	: 	: 	: 	1148991 
NR,PROF,N_GE1,OUT,UNK,NO	1175384 	1468261 	1533002 	1709804 	1364869 	: 
NR,PROF,N_GE1,OUT,UNK,PL	1064727 	874714 	800549 	766881 b	1577078 	2462096 
NR,PROF,N_GE1,OUT,UNK,PT	409898 	395764 	436280 	421052 	334741 	379530 
NR,PROF,N_GE1,OUT,UNK,RO	: 	: 	: 	: 	: 	: u
NR,PROF,N_GE1,OUT,UNK,SE	: 	635564 	576579 	793971 	: 	: 
NR,PROF,N_GE1,OUT,UNK,SI	445000 	416713 	437893 	392699 	317985 	394995 
NR,PROF,N_GE1,OUT,UNK,SK	728631 u	: u	529805 u	: u	234891 bu	302384 u
NR,PROF,N_GE1,OUT,UNK,UK	: 	: 	: 	: 	5850523 	6086229 
NR,PROF,N_GE1,WORLD,Q1,EA	: 	: 	: 	: 	212320 e	59407 e
NR,PROF,N_GE1,WORLD,Q1,EE	54238 u	68363 u	48927 	35472 	73360 	59400 
NR,PROF,N_GE1,WORLD,Q1,EU27	: 	: 	: 	: 	455409 e	60514 e
NR,PROF,N_GE1,WORLD,Q1,EU28	: 	: 	: 	: 	455346 e	60504 e
NR,PROF,N_GE1,WORLD,Q1,NL	371047 	152327 	191281 	124566 u	138935 	: 
NR,PROF,N_GE1,WORLD,Q1,RO	208520 	223532 	324773 	225321 	235742 	: 
NR,PROF,N_GE1,WORLD,Q2,EA	: 	: 	: 	: 	298684 e	34521 e
NR,PROF,N_GE1,WORLD,Q2,EE	92536 	92438 	89696 	112755 	44055 	34517 u
NR,PROF,N_GE1,WORLD,Q2,EU27	: 	: 	: 	: 	517232 e	35165 u
NR,PROF,N_GE1,WORLD,Q2,EU28	: 	: 	: 	: 	517161 e	35159 u
NR,PROF,N_GE1,WORLD,Q2,NL	337735 	191398 	228828 	312411 	254592 	: 
NR,PROF,N_GE1,WORLD,Q2,RO	301714 	232886 	276412 	239350 	210211 	: 
NR,PROF,N_GE1,WORLD,Q3,EA	: 	: 	: 	: 	877318 e	87620 e
NR,PROF,N_GE1,WORLD,Q3,EE	154196 	224323 	202286 	200898 	109830 	87609 
NR,PROF,N_GE1,WORLD,Q3,EU27	: 	: 	: 	: 	944497 e	89252 e
NR,PROF,N_GE1,WORLD,Q3,EU28	: 	: 	: 	: 	944367 e	89238 e
NR,PROF,N_GE1,WORLD,Q3,NL	845033 	860254 	914454 	721759 	767381 	: 
NR,PROF,N_GE1,WORLD,Q3,RO	103578 	73174 	73073 	62429 	51996 	: 
NR,PROF,N_GE1,WORLD,Q4,EA	: 	: 	: 	: 	1198901 e	212480 e
NR,PROF,N_GE1,WORLD,Q4,EE	424258 	464653 	319750 	362752 	222317 	212454 
NR,PROF,N_GE1,WORLD,Q4,EU27	: 	: 	: 	: 	1225217 e	216438 e
NR,PROF,N_GE1,WORLD,Q4,EU28	: 	: 	: 	: 	1225048 e	216404 e
NR,PROF,N_GE1,WORLD,Q4,NL	1991620 	1201831 	1047060 	920318 	976436 	: 
NR,PROF,N_GE1,WORLD,Q4,RO	: c	: u	: u	: u	: u	: 
NR,PROF,N_GE1,WORLD,TOTAL,AT	3483825 	3878184 	3807863 	4129440 	4161337 	3920572 
NR,PROF,N_GE1,WORLD,TOTAL,BE	1250928 b	1415402 	1085336 	964265 	1118595 	2195506 
NR,PROF,N_GE1,WORLD,TOTAL,BG	195570 	169216 	156447 	195198 	223055 	152442 
NR,PROF,N_GE1,WORLD,TOTAL,CH	: 	1278936 	1325133 	1204604 	1187899 	1860843 
NR,PROF,N_GE1,WORLD,TOTAL,CY	283878 	255299 	214821 	224598 	232670 	261196 
NR,PROF,N_GE1,WORLD,TOTAL,CZ	1401536 	1458830 	1087849 	1250590 	1671902 	1452114 
NR,PROF,N_GE1,WORLD,TOTAL,DE	41280965 	42152657 	37792654 	39721086 	41355380 	47757995 
NR,PROF,N_GE1,WORLD,TOTAL,DK	: 	2456135 	3171789 	2106503 	2510552 b	2720684 
NR,PROF,N_GE1,WORLD,TOTAL,EA	: 	: 	: 	: 	97439802 e	112176822 e
NR,PROF,N_GE1,WORLD,TOTAL,EE	725228 	849777 	660659 	711876 	449562 	393980 
NR,PROF,N_GE1,WORLD,TOTAL,EL	: 	366251 	362436 	362747 	421663 	308833 
NR,PROF,N_GE1,WORLD,TOTAL,ES	7976367 	8755302 	7030098 b	8983658 	10803281 	13045545 
NR,PROF,N_GE1,WORLD,TOTAL,EU27	: 	: 	: 	: 	134974329 e	157528813 e
NR,PROF,N_GE1,WORLD,TOTAL,EU28	: 	: 	: 	: 	136421283 e	158983201 e
NR,PROF,N_GE1,WORLD,TOTAL,FI	5535870 	5746499 	5091597 	5334276 	5531542 	6094186 
NR,PROF,N_GE1,WORLD,TOTAL,FR	24601255 	16396747 	16046025 	20356808 	21347713 	21840398 
NR,PROF,N_GE1,WORLD,TOTAL,HR	842028 	783594 	963680 	1523610 	1442010 	1452238 
NR,PROF,N_GE1,WORLD,TOTAL,HU	694052 	709939 	796295 	757202 	746350 	935566 
NR,PROF,N_GE1,WORLD,TOTAL,IE	1176653 	1314153 	1163107 	1079355 	958134 	855327 
NR,PROF,N_GE1,WORLD,TOTAL,IT	5626256 	6756808 	6893583 	8111560 b	5587136 	9658192 
NR,PROF,N_GE1,WORLD,TOTAL,LT	771526 	749400 	726769 	697362 	655548 	631130 
NR,PROF,N_GE1,WORLD,TOTAL,LU	: 	196024 	254935 	304371 	275279 	273463 
NR,PROF,N_GE1,WORLD,TOTAL,LV	: 	247945 	241587 	250130 	421957 	440968 
NR,PROF,N_GE1,WORLD,TOTAL,MT	118676 	83884 	82063 	77020 b	68171 	63368 
NR,PROF,N_GE1,WORLD,TOTAL,NL	3545435 	2405810 	2381623 	2079054 	2137344 	2262696 
NR,PROF,N_GE1,WORLD,TOTAL,NO	4893642 	4414742 	4638610 	5506929 	4000421 	: 
NR,PROF,N_GE1,WORLD,TOTAL,PL	2733580 	2338232 	2076310 	2028682 b	5112044 	6864346 
NR,PROF,N_GE1,WORLD,TOTAL,PT	1448564 	1555275 	1613535 	1452535 	1281981 	1204183 
NR,PROF,N_GE1,WORLD,TOTAL,RO	631666 	536825 	677227 	531248 	504579 	413298 
NR,PROF,N_GE1,WORLD,TOTAL,SE	: 	7333819 	4960039 	6742129 	: 	: 
NR,PROF,N_GE1,WORLD,TOTAL,SI	537237 	517326 	519113 	485691 	420346 	484706 
NR,PROF,N_GE1,WORLD,TOTAL,SK	1648449 	1507185 u	1387908 	1354797 u	1161459 b	1197094 
NR,PROF,N_GE1,WORLD,TOTAL,UK	: 	: 	: 	: 	23515460 	24955335 
NR,PROF,N_GE1,WORLD,UNK,AT	3483825 	3878184 	3807863 	4129440 	4161337 	3920572 
NR,PROF,N_GE1,WORLD,UNK,BE	1250928 b	1415402 	1085336 	964265 	1118595 	2195506 
NR,PROF,N_GE1,WORLD,UNK,BG	195570 	169216 	156447 	195198 	223055 	152442 
NR,PROF,N_GE1,WORLD,UNK,CH	: 	1278936 	1325133 	1204604 	1187899 	1860843 
NR,PROF,N_GE1,WORLD,UNK,CY	283878 	255299 	214821 	224598 	232670 	261196 
NR,PROF,N_GE1,WORLD,UNK,CZ	1401536 	1458830 	1087849 	1250590 	1671902 	1452114 
NR,PROF,N_GE1,WORLD,UNK,DE	41280965 	42152657 	37792654 	39721086 	41355380 	47757995 
NR,PROF,N_GE1,WORLD,UNK,DK	: 	2456135 	3171789 	2106503 	2510552 b	2720684 
NR,PROF,N_GE1,WORLD,UNK,EA	: 	: 	: 	: 	94852579 e	111782793 e
NR,PROF,N_GE1,WORLD,UNK,EL	: 	366251 	362436 	362747 	421663 	308833 
NR,PROF,N_GE1,WORLD,UNK,ES	7976367 	8755302 	7030098 b	8983658 	10803281 	13045545 
NR,PROF,N_GE1,WORLD,UNK,EU27	: 	: 	: 	: 	131831975 e	157127444 e
NR,PROF,N_GE1,WORLD,UNK,EU28	: 	: 	: 	: 	133279361 e	158581896 e
NR,PROF,N_GE1,WORLD,UNK,FI	5535870 	5746499 	5091597 	5334276 	5531542 	6094186 
NR,PROF,N_GE1,WORLD,UNK,FR	24601255 	16396747 	16046025 	20356808 	21347713 	21840398 
NR,PROF,N_GE1,WORLD,UNK,HR	842028 	783594 	963680 	1523610 	1442010 	1452238 
NR,PROF,N_GE1,WORLD,UNK,HU	694052 	709939 	796295 	757202 	746350 	935566 
NR,PROF,N_GE1,WORLD,UNK,IE	1176653 	1314153 	1163107 	1079355 	958134 	855327 
NR,PROF,N_GE1,WORLD,UNK,IT	5626256 	6756808 	6893583 	8111560 b	5587136 	9658192 
NR,PROF,N_GE1,WORLD,UNK,LT	771526 	749400 	726769 	697362 	655548 	631130 
NR,PROF,N_GE1,WORLD,UNK,LU	: 	196024 	254935 	304371 	275279 	273463 
NR,PROF,N_GE1,WORLD,UNK,LV	: 	247945 	241587 	250130 	421957 	440968 
NR,PROF,N_GE1,WORLD,UNK,MT	118676 	83884 	82063 	77020 b	68171 	63368 
NR,PROF,N_GE1,WORLD,UNK,NL	: 	: 	: 	: 	: 	2262696 
NR,PROF,N_GE1,WORLD,UNK,NO	4893642 	4414742 	4638610 	5506929 	4000421 	: 
NR,PROF,N_GE1,WORLD,UNK,PL	2733580 	2338232 	2076310 	2028682 b	5112044 	6864346 
NR,PROF,N_GE1,WORLD,UNK,PT	1448564 	1555275 	1613535 	1452535 	1281981 	1204183 
NR,PROF,N_GE1,WORLD,UNK,RO	: 	: 	: 	: 	: 	413298 
NR,PROF,N_GE1,WORLD,UNK,SE	: 	7333819 	4960039 	6742129 	: 	: 
NR,PROF,N_GE1,WORLD,UNK,SI	537237 	517326 	519113 	485691 	420346 	484706 
NR,PROF,N_GE1,WORLD,UNK,SK	1648449 	1507185 u	1387908 	1354797 u	1161459 b	1197094 
NR,PROF,N_GE1,WORLD,UNK,UK	: 	: 	: 	: 	23515460 	24955335 
NR,PROF,N_GE4,DOM,Q1,EA	: 	: 	: 	: 	: u	: u
NR,PROF,N_GE4,DOM,Q1,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,Q1,EU27	: 	: 	: 	: 	189491 e	: u
NR,PROF,N_GE4,DOM,Q1,EU28	: 	: 	: 	: 	189465 e	: u
NR,PROF,N_GE4,DOM,Q1,NL	: c	: u	: u	: 	: u	: 
NR,PROF,N_GE4,DOM,Q1,RO	138396 	143764 	243959 	167096 	173335 	: 
NR,PROF,N_GE4,DOM,Q2,EA	: 	: 	: 	: 	: u	: u
NR,PROF,N_GE4,DOM,Q2,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,Q2,EU27	: 	: 	: 	: 	209921 e	: u
NR,PROF,N_GE4,DOM,Q2,EU28	: 	: 	: 	: 	209892 e	: u
NR,PROF,N_GE4,DOM,Q2,NL	: c	: u	: u	: u	: u	: 
NR,PROF,N_GE4,DOM,Q2,RO	245980 	184401 	223033 	203747 	186193 	: 
NR,PROF,N_GE4,DOM,Q3,EA	: 	: 	: 	: 	42509 e	: u
NR,PROF,N_GE4,DOM,Q3,EE	: c	: u	20195 u	: u	: u	: u
NR,PROF,N_GE4,DOM,Q3,EU27	: 	: 	: 	: 	87287 e	: u
NR,PROF,N_GE4,DOM,Q3,EU28	: 	: 	: 	: 	87274 e	: u
NR,PROF,N_GE4,DOM,Q3,NL	: c	: u	: u	: u	: u	: 
NR,PROF,N_GE4,DOM,Q3,RO	86722 	51882 	49940 	52439 	43369 	: 
NR,PROF,N_GE4,DOM,Q4,EA	: 	: 	: 	: 	: u	: u
NR,PROF,N_GE4,DOM,Q4,EE	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,Q4,EU27	: 	: 	: 	: 	22132 u	: u
NR,PROF,N_GE4,DOM,Q4,EU28	: 	: 	: 	: 	22129 u	: u
NR,PROF,N_GE4,DOM,Q4,NL	47772 u	: u	: u	: u	: u	: 
NR,PROF,N_GE4,DOM,Q4,RO	: c	: u	: u	: u	: u	: 
NR,PROF,N_GE4,DOM,TOTAL,AT	288571 	335487 	328564 	256787 	222511 	229407 
NR,PROF,N_GE4,DOM,TOTAL,BE	: u	10053 	23492 u	: u	: u	85949 u
NR,PROF,N_GE4,DOM,TOTAL,BG	: c	29437 u	: u	: u	51482 u	: u
NR,PROF,N_GE4,DOM,TOTAL,CH	: 	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,TOTAL,CY	: c	: u	: u	: u	: u	: u
NR,PROF,N_GE4,DOM,TOTAL,CZ	115486 u	135799 u	68524 u	133932 u	185259 	99721 u
NR,PROF,N_GE4,DOM,TOTAL,DE	5465822 	6805608 	6568974 	6710808 	5612366 	5845402 
NR,PROF,N_GE4,DOM,TOTAL,DK	: 	220030 	253651 	: u	138525 bu	72982 u
NR,PROF,N_GE4,DOM,TOTAL,EA	: 	: 	: 	: 	15938108 e	18441099 e
NR,PROF,N_GE4,DOM,TOTAL,EE	41471 u	57521 u	42660 u	29188 u	16719 u	: u
NR,PROF,N_GE4,DOM,TOTAL,EL	: 	122493 	86776 	113168 	94058 	99249 
NR,PROF,N_GE4,DOM,TOTAL,ES	1342194 	1603135 	1057005 b	2480699 	3359055 	4719949 
NR,PROF,N_GE4,DOM,TOTAL,EU27	: 	: 	: 	: 	21015398 e	25786548 e
