unit,purpose,duration,partner,wstatus,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NR,PERS,N1-3,WORLD,ACT_INAC,HR	4057965 	3917900 	5638861 	7358379 	7775021 	7957203 
NR,PERS,N1-3,WORLD,ACT_INAC,HU	24105736 	23529877 	23100166 	21887961 	19789177 	23152571 
NR,PERS,N1-3,WORLD,ACT_INAC,IE	14969680 	13430326 	13089478 	11656187 	11143244 	11192881 
NR,PERS,N1-3,WORLD,ACT_INAC,IT	48265584 	50041595 	40897010 	42172406 b	39075094 	50095552 
NR,PERS,N1-3,WORLD,ACT_INAC,LT	4102092 	4047017 	4283568 	4237424 	3955144 	4123445 
NR,PERS,N1-3,WORLD,ACT_INAC,LU	: 	982090 	1235032 	1324352 	1094371 	1045806 
NR,PERS,N1-3,WORLD,ACT_INAC,LV	: 	4997769 	4718739 	4870293 	4984433 	5652253 
NR,PERS,N1-3,WORLD,ACT_INAC,MT	686936 	625845 	526112 	485615 b	470418 	450374 
NR,PERS,N1-3,WORLD,ACT_INAC,NL	36596123 	36036152 	35457282 	37023296 	37588884 	41533613 
NR,PERS,N1-3,WORLD,ACT_INAC,NO	21362988 	: 	20796370 	22358365 	18087274 	: 
NR,PERS,N1-3,WORLD,ACT_INAC,PL	57157071 	52904608 	48125924 	45571391 b	54386097 	50912065 
NR,PERS,N1-3,WORLD,ACT_INAC,PT	18267901 	17148730 	16539316 	15339355 	14807606 	14195318 
NR,PERS,N1-3,WORLD,ACT_INAC,RO	22899514 	22309139 	20979135 	21878189 	21316203 	19832809 
NR,PERS,N1-3,WORLD,ACT_INAC,SE	: 	40062916 	41297843 	36889955 	: 	: 
NR,PERS,N1-3,WORLD,ACT_INAC,SI	5315759 	4788057 	4691954 	4974938 	5225547 	4913394 
NR,PERS,N1-3,WORLD,ACT_INAC,SK	11263401 	10330362 	8232165 	7321260 	6340234 b	4857107 
NR,PERS,N1-3,WORLD,ACT_INAC,UK	: 	: 	: 	: 	136695428 	138030669 
NR,PERS,N1-3,WORLD,EDUC,AT	2242468 	2490641 	1852900 	2216055 	2490559 	2142447 
NR,PERS,N1-3,WORLD,EDUC,EA	: 	: 	: 	: 	33221460 e	33150403 e
NR,PERS,N1-3,WORLD,EDUC,EE	577044 	467062 	385059 	661904 	318043 	274074 
NR,PERS,N1-3,WORLD,EDUC,ES	20086551 	17902839 	13815382 b	14469465 	16159320 	15748884 
NR,PERS,N1-3,WORLD,EDUC,EU27	: 	: 	38728750 e	: 	36476703 e	44036778 e
NR,PERS,N1-3,WORLD,EDUC,EU28	: 	: 	39754781 e	: 	36471681 e	44029831 e
NR,PERS,N1-3,WORLD,EDUC,FI	7221905 	7037329 	7228262 	7107294 	7146453 	8324912 
NR,PERS,N1-3,WORLD,EDUC,HR	573777 	: 	938172 	1524082 	: 	: 
NR,PERS,N1-3,WORLD,EDUC,HU	1611411 	1737574 	1607653 	: 	: 	: 
NR,PERS,N1-3,WORLD,EDUC,LU	: 	: 	: 	: 	: 	121667 
NR,PERS,N1-3,WORLD,EDUC,LV	: 	423043 	366571 	401550 	509999 	630251 
NR,PERS,N1-3,WORLD,EDUC,MT	: 	80225 	61454 	: 	: 	: 
NR,PERS,N1-3,WORLD,EDUC,NL	5295794 	4592988 	4205695 	4664379 	5150445 	4687251 
NR,PERS,N1-3,WORLD,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N1-3,WORLD,EDUC,PT	601090 	1459172 	1663952 	: 	1185527 	1034123 
NR,PERS,N1-3,WORLD,EDUC,RO	2496235 	2163070 	2145836 	2395610 	2158816 	2438592 
NR,PERS,N1-3,WORLD,EDUC,SI	: 	589092 	481855 	801149 	767036 	812966 
NR,PERS,N1-3,WORLD,EMP,AT	13882623 	13679229 	12430990 	13402850 	12015982 	11595679 
NR,PERS,N1-3,WORLD,EMP,EA	: 	: 	: 	: 	170837825 e	178913998 e
NR,PERS,N1-3,WORLD,EMP,EE	3609677 	3745187 	3160205 	2899006 	2320077 	2432534 
NR,PERS,N1-3,WORLD,EMP,ES	113412819 	108107175 	102591324 b	97147358 	97591634 	102145555 
NR,PERS,N1-3,WORLD,EMP,EU27	: 	: 	236104130 e	: 	191754335 e	219011102 e
NR,PERS,N1-3,WORLD,EMP,EU28	: 	: 	238992357 e	: 	191727935 e	218976553 e
NR,PERS,N1-3,WORLD,EMP,FI	27518564 	25677171 	25722660 	25173968 	27106010 	26790200 
NR,PERS,N1-3,WORLD,EMP,HR	2372791 	: 	2776155 	3520494 	: 	: 
NR,PERS,N1-3,WORLD,EMP,HU	11594337 	10761385 	11319544 	: 	: 	: 
NR,PERS,N1-3,WORLD,EMP,LU	: 	: 	: 	: 	: 	742431 
NR,PERS,N1-3,WORLD,EMP,LV	: 	3537205 	3357273 	3396029 	3295527 	3776321 
NR,PERS,N1-3,WORLD,EMP,MT	: 	414864 	316626 	: 	: 	: 
NR,PERS,N1-3,WORLD,EMP,NL	21749929 	21311686 	20966495 	21012852 	21851202 	24028031 
NR,PERS,N1-3,WORLD,EMP,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N1-3,WORLD,EMP,PT	4073719 	9831391 	9251464 	: 	6876094 	8434899 
NR,PERS,N1-3,WORLD,EMP,RO	15511303 	15593274 	14230368 	15018116 	14537725 	12954139 
NR,PERS,N1-3,WORLD,EMP,SI	: 	2717536 	2790478 	2932767 	3055865 	2722660 
NR,PERS,N1-3,WORLD,INAC_OTH,AT	4556407 	4637990 	4396215 	4186771 	3975089 	4294369 
NR,PERS,N1-3,WORLD,INAC_OTH,EA	: 	: 	: 	: 	63964371 e	66250203 e
NR,PERS,N1-3,WORLD,INAC_OTH,EE	675791 	640965 	603342 	631640 	384113 	381707 
NR,PERS,N1-3,WORLD,INAC_OTH,ES	34898520 	31253308 	30089693 b	40530318 	38008642 	38343669 
NR,PERS,N1-3,WORLD,INAC_OTH,EU27	: 	: 	78465445 e	: 	70001513 e	80253686 e
NR,PERS,N1-3,WORLD,INAC_OTH,EU28	: 	: 	79522762 e	: 	69991875 e	80241026 e
NR,PERS,N1-3,WORLD,INAC_OTH,FI	9641672 	9600954 	9615097 	9085151 	9412173 	9312125 
NR,PERS,N1-3,WORLD,INAC_OTH,HR	653875 	: 	1007812 	1283012 	: 	: 
NR,PERS,N1-3,WORLD,INAC_OTH,HU	4792656 	5126742 	5235108 	: 	: 	: 
NR,PERS,N1-3,WORLD,INAC_OTH,LU	: 	: 	: 	: 	: 	125807 
NR,PERS,N1-3,WORLD,INAC_OTH,LV	: 	692648 	745486 	775580 	782691 	815994 
NR,PERS,N1-3,WORLD,INAC_OTH,MT	: 	124529 	141403 	: 	: 	: 
NR,PERS,N1-3,WORLD,INAC_OTH,NL	8195371 	7527267 	7741785 	8471106 	8237272 	9257437 
NR,PERS,N1-3,WORLD,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N1-3,WORLD,INAC_OTH,PT	1420648 	4667160 	4527919 	: 	2944952 	3535105 
NR,PERS,N1-3,WORLD,INAC_OTH,RO	4665549 	4273020 	4278649 	4082347 	4129079 	4019362 
NR,PERS,N1-3,WORLD,INAC_OTH,SI	: 	1156883 	1150490 	918974 	994281 	991833 
NR,PERS,N1-3,WORLD,UNE,AT	270348 	308957 	313548 	217558 u	273851 u	237460 u
NR,PERS,N1-3,WORLD,UNE,EA	: 	: 	: 	: 	23685748 e	22896354 e
NR,PERS,N1-3,WORLD,UNE,EE	108148 u	122457 	137701 	173854 	144697 	197465 u
NR,PERS,N1-3,WORLD,UNE,ES	18020383 	18997652 	22025007 b	15224073 	17629404 	16563038 
NR,PERS,N1-3,WORLD,UNE,EU27	: 	: 	33834416 e	: 	24973932 e	26671345 e
NR,PERS,N1-3,WORLD,UNE,EU28	: 	: 	34841870 e	: 	24970493 e	26667137 e
NR,PERS,N1-3,WORLD,UNE,FI	1937090 	2194306 	2164651 	1908747 	1753170 	1412081 
NR,PERS,N1-3,WORLD,UNE,HR	457522 	: 	916722 	1030791 	: 	: 
NR,PERS,N1-3,WORLD,UNE,HU	163187 	373872 	410865 	: 	: 	: 
NR,PERS,N1-3,WORLD,UNE,LU	: 	: 	: 	: 	: 	55900 
NR,PERS,N1-3,WORLD,UNE,LV	: 	344873 	249409 	297134 	396216 	429687 
NR,PERS,N1-3,WORLD,UNE,MT	: 	: u	: c	: 	: 	: 
NR,PERS,N1-3,WORLD,UNE,NL	1355029 	2604211 	2543308 	2874958 	2349965 	2850467 
NR,PERS,N1-3,WORLD,UNE,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N1-3,WORLD,UNE,PT	331766 	1191008 	1095981 	: 	1123389 	1191192 
NR,PERS,N1-3,WORLD,UNE,RO	226427 	279775 	324282 	382117 	490583 	420716 
NR,PERS,N1-3,WORLD,UNE,SI	: 	324547 	269132 	322048 	408365 	385934 
NR,PERS,N1-3,WORLD,UNK,BE	11552461 b	11235598 	10453466 	8811487 	8867014 	7529520 
NR,PERS,N1-3,WORLD,UNK,BG	6170654 	3709486 	3330047 	4490820 	4212700 	4166656 
NR,PERS,N1-3,WORLD,UNK,CH	: 	15443308 	16412269 	14755502 	16066449 	14003177 
NR,PERS,N1-3,WORLD,UNK,CY	2568437 	2390784 	2268057 	1993481 	1995824 	2236799 
NR,PERS,N1-3,WORLD,UNK,CZ	41734050 	37217274 	34307712 	39851274 	36079523 	38546932 
NR,PERS,N1-3,WORLD,UNK,DE	194010197 	208317536 	214352678 	194436947 	210754951 	200168867 
NR,PERS,N1-3,WORLD,UNK,DK	: 	31658157 	35726462 	34963670 	34333596 b	30296172 
NR,PERS,N1-3,WORLD,UNK,EA	: 	: 	: 	: 	479092628 e	479687503 e
NR,PERS,N1-3,WORLD,UNK,EL	: 	3301238 	3513955 	3832504 	3087896 	5709271 
NR,PERS,N1-3,WORLD,UNK,EU27	: 	: 	732950763 e	: 	781130865 e	732708388 e
NR,PERS,N1-3,WORLD,UNK,EU28	: 	: 	732058474 e	: 	788925194 e	740697951 e
NR,PERS,N1-3,WORLD,UNK,FR	192579312 	171381050 	174323992 	196313647 	192901010 	195843901 
NR,PERS,N1-3,WORLD,UNK,HR	: 	3917900 	: 	: 	7775021 	7957203 
NR,PERS,N1-3,WORLD,UNK,HU	5944145 	5530304 	4526996 	21887961 	19789177 	23152571 
NR,PERS,N1-3,WORLD,UNK,IE	14969680 	13430326 	13089478 	11656187 	11143244 	11192881 
NR,PERS,N1-3,WORLD,UNK,IT	48265584 	50041595 	40897010 	42172406 b	39075094 	50095552 
NR,PERS,N1-3,WORLD,UNK,LT	4102092 	4047017 	4283568 	4237424 	3955144 	4123445 
NR,PERS,N1-3,WORLD,UNK,LU	: 	982090 	1235032 	1324352 	1094371 	: 
NR,PERS,N1-3,WORLD,UNK,MT	686936 	: 	: 	485615 b	470418 	450374 
NR,PERS,N1-3,WORLD,UNK,NL	: 	: 	: 	: 	: 	710426 
NR,PERS,N1-3,WORLD,UNK,NO	21362988 	: 	20796370 	22358365 	18087274 	: 
NR,PERS,N1-3,WORLD,UNK,PL	57157071 	52904608 	48125924 	45571391 b	54386097 	50912065 
NR,PERS,N1-3,WORLD,UNK,PT	11840678 	: 	: 	15339355 	2677644 	: 
NR,PERS,N1-3,WORLD,UNK,SE	: 	40062916 	41297843 	36889955 	: 	: 
NR,PERS,N1-3,WORLD,UNK,SI	5315759 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,UNK,SK	11263401 	10330362 	8232165 	7321260 	6340234 b	4857107 
NR,PERS,N1-3,WORLD,UNK,UK	: 	: 	: 	: 	136695428 	138030669 
NR,PERS,N_GE1,DOM,ACT_INAC,AT	33592561 	35276382 	32288527 	32989548 	34730046 	33244872 
NR,PERS,N_GE1,DOM,ACT_INAC,BE	9997927 b	11604368 	10461465 	8797211 	10831847 	10614008 
NR,PERS,N_GE1,DOM,ACT_INAC,BG	17290218 	11552339 	9832474 	12048640 	14301552 	11472056 
NR,PERS,N_GE1,DOM,ACT_INAC,CH	: 	23931399 	21121674 	25526220 	25592239 	23911932 
NR,PERS,N_GE1,DOM,ACT_INAC,CY	3694277 	3787129 	3333188 	4437376 	4563297 	4283424 
NR,PERS,N_GE1,DOM,ACT_INAC,CZ	99195815 	96211550 	85637316 	96055502 	88930596 	93177462 
NR,PERS,N_GE1,DOM,ACT_INAC,DE	472740247 	504730126 	527892524 	483592143 	490555760 	486135358 
NR,PERS,N_GE1,DOM,ACT_INAC,DK	: 	48579506 	62389853 	57100818 	50354608 b	48635464 
NR,PERS,N_GE1,DOM,ACT_INAC,EA	: 	: 	: 	: 	2599925984 e	2600078631 e
NR,PERS,N_GE1,DOM,ACT_INAC,EE	5995193 	5694836 	5234750 	4754493 	3454342 	4490253 
NR,PERS,N_GE1,DOM,ACT_INAC,EL	: 	46438077 	48659889 	53211514 	47954682 	45245827 
NR,PERS,N_GE1,DOM,ACT_INAC,ES	500025543 	488971575 	462052629 b	502160855 	531720065 	511456481 
NR,PERS,N_GE1,DOM,ACT_INAC,EU27	: 	: 	3370912568 e	: 	3381187982 e	3371164641 e
NR,PERS,N_GE1,DOM,ACT_INAC,EU28	: 	: 	3392160848 e	: 	3408004074 e	3397176979 e
NR,PERS,N_GE1,DOM,ACT_INAC,FI	73236617 	73357735 	72498493 	71829401 	75620319 	73470314 
NR,PERS,N_GE1,DOM,ACT_INAC,FR	845729827 	851734199 	872330385 	969343508 	972826876 	967732011 
NR,PERS,N_GE1,DOM,ACT_INAC,HR	17361804 	16792297 	22162682 	24557091 	26843640 	26059625 
NR,PERS,N_GE1,DOM,ACT_INAC,HU	35586530 	36044441 	37550588 	38471996 	37426211 	44102860 
NR,PERS,N_GE1,DOM,ACT_INAC,IE	18362480 	17901733 	17251733 	15919165 	15714131 	15767017 
NR,PERS,N_GE1,DOM,ACT_INAC,IT	225136603 	218250118 	190390468 	202908804 b	238427403 	269361020 
NR,PERS,N_GE1,DOM,ACT_INAC,LT	6318709 	6229493 	6467404 	6302944 	6394134 	6168173 
NR,PERS,N_GE1,DOM,ACT_INAC,LU	: 	97873 u	86336 	65628 	108013 	114612 
NR,PERS,N_GE1,DOM,ACT_INAC,LV	: 	7098048 	6375065 	8213632 	6918787 	7678334 
NR,PERS,N_GE1,DOM,ACT_INAC,MT	694915 	613109 	551343 	499094 b	456801 	583761 
NR,PERS,N_GE1,DOM,ACT_INAC,NL	91844194 	95254981 	91669250 	91219727 	95564428 	106035696 
NR,PERS,N_GE1,DOM,ACT_INAC,NO	43610224 	: 	39720165 	44991829 	37166298 	: 
NR,PERS,N_GE1,DOM,ACT_INAC,PL	207862902 	197637995 	181259811 	172801458 b	183494834 	180907884 
NR,PERS,N_GE1,DOM,ACT_INAC,PT	52986444 	48182192 	48840077 	46816092 	56017699 	45267559 
NR,PERS,N_GE1,DOM,ACT_INAC,RO	55526611 	53881331 	52235501 	56886084 	59229401 	58910475 
NR,PERS,N_GE1,DOM,ACT_INAC,SE	: 	94268876 	95387692 	79497403 	: 	: 
NR,PERS,N_GE1,DOM,ACT_INAC,SI	4700358 	4834375 	4303713 	4717245 	5144431 	5358753 
NR,PERS,N_GE1,DOM,ACT_INAC,SK	21333741 	21245629 	18311661 	15264601 	14057444 b	16404408 
NR,PERS,N_GE1,DOM,ACT_INAC,UK	: 	: 	: 	: 	279794442 	289985777 
NR,PERS,N_GE1,DOM,EDUC,AT	3010370 	3672938 	2886235 	3161137 	3972117 	3362685 
NR,PERS,N_GE1,DOM,EDUC,EA	: 	: 	: 	: 	113767642 e	112379220 e
NR,PERS,N_GE1,DOM,EDUC,EE	725600 	525555 	516098 	732998 	396111 	351470 
NR,PERS,N_GE1,DOM,EDUC,ES	54042162 	54769086 	45539160 b	74876065 	81251299 	78892681 
NR,PERS,N_GE1,DOM,EDUC,EU27	: 	: 	93770409 e	: 	124757702 e	153529321 e
NR,PERS,N_GE1,DOM,EDUC,EU28	: 	: 	96658575 e	: 	124740526 e	153505102 e
NR,PERS,N_GE1,DOM,EDUC,FI	11719257 	10672942 	10971025 	11219533 	11160572 	13770102 
NR,PERS,N_GE1,DOM,EDUC,HR	2305950 	: 	2624625 	4885257 	: 	: 
NR,PERS,N_GE1,DOM,EDUC,HU	3440345 	3856377 	3032396 	: 	: 	: 
NR,PERS,N_GE1,DOM,EDUC,LU	: 	: 	: 	: 	: 	36632 u
NR,PERS,N_GE1,DOM,EDUC,LV	: 	720434 	503234 	527899 	817063 	736615 
NR,PERS,N_GE1,DOM,EDUC,MT	: 	71142 	68745 	: 	: 	: 
NR,PERS,N_GE1,DOM,EDUC,NL	9146737 	8911705 	7674728 	8586387 	11290763 	11092013 
NR,PERS,N_GE1,DOM,EDUC,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE1,DOM,EDUC,PT	772172 	4467142 	4346241 	: 	4907820 	4239910 
NR,PERS,N_GE1,DOM,EDUC,RO	6603443 	6087867 	5963974 	7241392 	8167313 	9429136 
NR,PERS,N_GE1,DOM,EDUC,SI	: 	460287 	379182 	557037 	775000 	619903 
NR,PERS,N_GE1,DOM,EMP,AT	20052931 	20161391 	18458960 	18878815 	18899766 	18595158 
NR,PERS,N_GE1,DOM,EMP,EA	: 	: 	: 	: 	365548742 e	368144553 e
NR,PERS,N_GE1,DOM,EMP,EE	3953178 	3923106 	3471240 	2824291 	2356352 	2757656 
NR,PERS,N_GE1,DOM,EMP,ES	245072401 	237338406 	224391796 b	219172824 	229859639 	234751473 
NR,PERS,N_GE1,DOM,EMP,EU27	: 	: 	471643729 e	: 	414355413 e	480448542 e
NR,PERS,N_GE1,DOM,EMP,EU28	: 	: 	481585299 e	: 	414298368 e	480372751 e
NR,PERS,N_GE1,DOM,EMP,FI	37570639 	37629449 	37056588 	37364054 	40826535 	37255391 
NR,PERS,N_GE1,DOM,EMP,HR	8128180 	: 	9192848 	8659191 	: 	: 
NR,PERS,N_GE1,DOM,EMP,HU	20138829 	19619094 	20340002 	: 	: 	: 
NR,PERS,N_GE1,DOM,EMP,LU	: 	: 	: 	: 	: 	35258 
NR,PERS,N_GE1,DOM,EMP,LV	: 	3829073 	3687871 	5340809 	3682861 	4368397 
NR,PERS,N_GE1,DOM,EMP,MT	: 	386865 	303994 	: 	: 	: 
NR,PERS,N_GE1,DOM,EMP,NL	45681564 	47387726 	43799863 	43580178 	46473020 	50454196 
NR,PERS,N_GE1,DOM,EMP,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE1,DOM,EMP,PT	5347803 	24625289 	24077591 	: 	24540796 	21619587 
NR,PERS,N_GE1,DOM,EMP,RO	38303330 	36652729 	34292025 	37688751 	38460861 	36502869 
NR,PERS,N_GE1,DOM,EMP,SI	: 	2330978 	1929018 	2274238 	2547780 	2630544 
NR,PERS,N_GE1,DOM,INAC_OTH,AT	10105320 	10899523 	10638626 	10581929 	11333196 	10785532 
NR,PERS,N_GE1,DOM,INAC_OTH,EA	: 	: 	: 	: 	256912530 e	240926261 e
NR,PERS,N_GE1,DOM,INAC_OTH,EE	1211099 	1059735 	1075718 	1034821 	549914 	788959 
NR,PERS,N_GE1,DOM,INAC_OTH,ES	155386217 	150305966 	138040071 b	169511710 	175862762 	156220347 
NR,PERS,N_GE1,DOM,INAC_OTH,EU27	: 	: 	284160764 e	: 	274474716 e	306290158 e
NR,PERS,N_GE1,DOM,INAC_OTH,EU28	: 	: 	292006337 e	: 	274436928 e	306241841 e
NR,PERS,N_GE1,DOM,INAC_OTH,FI	19818378 	20609908 	20088776 	19655232 	20251831 	19586032 
NR,PERS,N_GE1,DOM,INAC_OTH,HR	5351366 	: 	7161003 	6945786 	: 	: 
NR,PERS,N_GE1,DOM,INAC_OTH,HU	11676252 	11992310 	13450764 	: 	: 	: 
NR,PERS,N_GE1,DOM,INAC_OTH,LU	: 	: 	: 	: 	: 	38329 u
NR,PERS,N_GE1,DOM,INAC_OTH,LV	: 	2031985 	1564034 	1959443 	1789908 	1928131 
NR,PERS,N_GE1,DOM,INAC_OTH,MT	: 	142551 	164904 	: 	: 	: 
NR,PERS,N_GE1,DOM,INAC_OTH,NL	33769931 	30480280 	32324543 	30913713 	30781017 	35422720 
NR,PERS,N_GE1,DOM,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE1,DOM,INAC_OTH,PT	3946075 	16466646 	17581800 	: 	16610139 	16337813 
NR,PERS,N_GE1,DOM,INAC_OTH,RO	10172668 	10629012 	11432521 	11182312 	11360460 	11714958 
NR,PERS,N_GE1,DOM,INAC_OTH,SI	: 	1778798 	1771443 	1481531 	1492147 	1716889 
NR,PERS,N_GE1,DOM,UNE,AT	423941 u	542529 	304705 	367668 u	524966 u	501497 u
NR,PERS,N_GE1,DOM,UNE,EA	: 	: 	: 	: 	60353781 e	56812392 e
NR,PERS,N_GE1,DOM,UNE,EE	105317 u	186440 u	171694 	162383 	151964 	592168 u
NR,PERS,N_GE1,DOM,UNE,ES	45524763 	46558117 	54081602 b	38600257 	44746365 	41591980 
NR,PERS,N_GE1,DOM,UNE,EU27	: 	: 	82202678 e	: 	63239858 e	70808613 e
NR,PERS,N_GE1,DOM,UNE,EU28	: 	: 	85745034 e	: 	63231152 e	70797442 e
NR,PERS,N_GE1,DOM,UNE,FI	4128343 	4445436 	4382103 	3590583 	3381380 	2858789 
NR,PERS,N_GE1,DOM,UNE,HR	1576308 	: 	3184206 	4066856 	: 	: 
NR,PERS,N_GE1,DOM,UNE,HU	331104 	576660 	727426 	: 	: 	: 
NR,PERS,N_GE1,DOM,UNE,LU	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE1,DOM,UNE,LV	: 	516556 	619927 	385481 	628955 	645191 
NR,PERS,N_GE1,DOM,UNE,MT	: 	: u	13701 u	: 	: 	: 
NR,PERS,N_GE1,DOM,UNE,NL	3245962 	8475270 	7870116 	8139448 	7019627 	7794908 
NR,PERS,N_GE1,DOM,UNE,PL	: 	: 	: 	: 	: 	: u
NR,PERS,N_GE1,DOM,UNE,PT	663199 	2623114 	2834446 	: 	4192569 	3070249 
NR,PERS,N_GE1,DOM,UNE,RO	447171 	511724 	546981 	773629 	1240767 	1263512 
NR,PERS,N_GE1,DOM,UNE,SI	: 	264311 	224069 u	404438 	329504 	391417 
NR,PERS,N_GE1,DOM,UNK,BE	9997927 b	11604368 	10461465 	8797211 	10831847 	10614008 
NR,PERS,N_GE1,DOM,UNK,BG	17290218 	11552339 	9832474 	12048640 	14301552 	11472056 
NR,PERS,N_GE1,DOM,UNK,CH	: 	23931399 	21121674 	25526220 	25592239 	23911932 
NR,PERS,N_GE1,DOM,UNK,CY	3694277 	3787129 	3333188 	4437376 	4563297 	4283424 
NR,PERS,N_GE1,DOM,UNK,CZ	99195815 	96211550 	85637316 	96055502 	88930596 	93177462 
NR,PERS,N_GE1,DOM,UNK,DE	472740247 	504730126 	527892524 	483592143 	490555760 	486135358 
NR,PERS,N_GE1,DOM,UNK,DK	: 	48579506 	62389853 	57100818 	50354608 b	48635464 
NR,PERS,N_GE1,DOM,UNK,EA	: 	: 	: 	: 	1803343289 e	1821816205 e
NR,PERS,N_GE1,DOM,UNK,EL	: 	46438077 	48659889 	53211514 	47954682 	45245827 
NR,PERS,N_GE1,DOM,UNK,EU27	: 	: 	2439134987 e	: 	2504360293 e	2360088007 e
NR,PERS,N_GE1,DOM,UNK,EU28	: 	: 	2436165603 e	: 	2531297101 e	2386259844 e
NR,PERS,N_GE1,DOM,UNK,FR	845729827 	851734199 	872330385 	969343508 	972826876 	967732011 
NR,PERS,N_GE1,DOM,UNK,HR	: 	16792297 	: 	: 	26843640 	26059625 
NR,PERS,N_GE1,DOM,UNK,HU	: 	: 	: 	38471996 	37426211 	44102860 
NR,PERS,N_GE1,DOM,UNK,IE	18362480 	17901733 	17251733 	15919165 	15714131 	15767017 
NR,PERS,N_GE1,DOM,UNK,IT	225136603 	218250118 	190390468 	202908804 b	238427403 	269361020 
NR,PERS,N_GE1,DOM,UNK,LT	6318709 	6229493 	6467404 	6302944 	6394134 	6168173 
NR,PERS,N_GE1,DOM,UNK,LU	: 	97873 u	86336 	65628 	108013 	: 
NR,PERS,N_GE1,DOM,UNK,MT	694915 	: 	: 	499094 b	456801 	583761 
NR,PERS,N_GE1,DOM,UNK,NL	: 	: 	: 	: 	: 	1271858 
NR,PERS,N_GE1,DOM,UNK,NO	43610224 	: 	39720165 	44991829 	37166298 	: 
NR,PERS,N_GE1,DOM,UNK,PL	207862902 	197637995 	181259811 	172801458 b	183494834 	180907884 
NR,PERS,N_GE1,DOM,UNK,PT	42257195 	: 	: 	46816092 	5766375 	: 
NR,PERS,N_GE1,DOM,UNK,SE	: 	94268876 	95387692 	79497403 	: 	: 
NR,PERS,N_GE1,DOM,UNK,SI	4700358 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,UNK,SK	21333741 	21245629 	18311661 	15264601 	14057444 b	16404408 
NR,PERS,N_GE1,DOM,UNK,UK	: 	: 	: 	: 	279794442 	289985777 
NR,PERS,N_GE1,OUT,ACT_INAC,AT	67134783 	64350394 	60094287 	60696251 	57803638 	59525851 
NR,PERS,N_GE1,OUT,ACT_INAC,BE	83821382 b	92165154 	81614473 	82047705 	80248519 	60824281 
NR,PERS,N_GE1,OUT,ACT_INAC,BG	4699955 	3664727 	3468163 	3914769 	3710516 	3473855 
NR,PERS,N_GE1,OUT,ACT_INAC,CH	: 	111740849 	105848968 	94567408 	93979946 	89642399 
NR,PERS,N_GE1,OUT,ACT_INAC,CY	12706834 	12050210 	11397660 	12903025 	11229079 	11416886 
NR,PERS,N_GE1,OUT,ACT_INAC,CZ	43521929 	38171568 	35150113 	36173148 	37734003 	38605577 
NR,PERS,N_GE1,OUT,ACT_INAC,DE	735479873 	710015465 	659056780 	674373611 	687468366 	625053812 
NR,PERS,N_GE1,OUT,ACT_INAC,DK	: 	47061303 	48389729 	49377238 	47721046 b	46905787 
NR,PERS,N_GE1,OUT,ACT_INAC,EA	: 	: 	: 	: 	1520114092 e	1454634082 e
NR,PERS,N_GE1,OUT,ACT_INAC,EE	6455834 	6138680 	6956608 	6784749 	6157583 	5951493 
NR,PERS,N_GE1,OUT,ACT_INAC,EL	: 	6608837 	6315636 	7035865 	7608731 	5062877 
NR,PERS,N_GE1,OUT,ACT_INAC,ES	103434499 	103910998 	99288612 b	80414399 	79277226 	85101478 
NR,PERS,N_GE1,OUT,ACT_INAC,EU27	: 	: 	2035700267 e	: 	2292093221 e	2206185491 e
NR,PERS,N_GE1,OUT,ACT_INAC,EU28	: 	: 	2050872787 e	: 	2308905826 e	2219313653 e
NR,PERS,N_GE1,OUT,ACT_INAC,FI	47327664 	42334967 	42409818 	42180695 	43102471 	44126297 
NR,PERS,N_GE1,OUT,ACT_INAC,FR	203642094 	188264084 	188187740 	220610227 	205072772 	195798952 
NR,PERS,N_GE1,OUT,ACT_INAC,HR	9271368 	6285651 	15430272 	12865266 	16853207 	13230205 
NR,PERS,N_GE1,OUT,ACT_INAC,HU	29167464 	28044466 	26388516 	24680600 	21795858 	20972035 
NR,PERS,N_GE1,OUT,ACT_INAC,IE	45201559 	43230873 	40660382 	43007844 	42799485 	43343438 
NR,PERS,N_GE1,OUT,ACT_INAC,IT	69205268 	65582341 	78578121 	79431324 b	86828118 	92758271 
NR,PERS,N_GE1,OUT,ACT_INAC,LT	11050420 	10867205 	10695557 	10350505 	11959497 	11057591 
NR,PERS,N_GE1,OUT,ACT_INAC,LU	: 	10133127 	10123118 	10260723 	9675281 	9828657 
NR,PERS,N_GE1,OUT,ACT_INAC,LV	: 	6581925 	6025827 	8006680 	6426076 	6910338 
NR,PERS,N_GE1,OUT,ACT_INAC,MT	2802551 	2675948 	2094275 	2106167 b	2186293 	1925212 
