unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS_OTH,N_GE4,DOM,LU	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,DOM,LV	: 	: c	: u	1213476 u	559173 u	583399 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,DOM,MT	: c	: c	: c	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,DOM,NL	1111358 	: u	: u	: u	: u	314128 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,DOM,NO	2734524 	1799252 	2420068 	2252401 	3026566 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,DOM,PL	22627063 	21779712 	17071995 	17250960 b	19830352 	21153091 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,DOM,PT	2101871 	1556769 	2565516 	1876071 	2295305 	2212386 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,DOM,RO	372028 u	239878 u	152332 u	211756 u	211354 u	116703 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,DOM,SE	: 	7070208 	5221011 	4832043 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,DOM,SI	275816 u	260795 u	249540 u	192009 u	325558 	375850 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,DOM,SK	3719041 	3294254 u	3160273 u	2792241 u	1642370 bu	3760443 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,DOM,UK	: 	: 	: 	: 	4259398 	4733156 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,AT	2123491 	1700288 	1478583 	1610813 	3592323 	2904329 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,BE	1392447 b	1128796 	1666037 	2536896 	1617057 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,BG	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,CH	: 	5445965 	3880801 	6010221 	5206947 	4883382 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,CY	3073716 	3305911 	2787772 	3540191 	2968068 	3088131 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,CZ	521072 u	726221 u	891209 u	681745 u	533716 u	564530 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,DE	34555273 	22444077 	32558981 	22756559 	33350679 	23451225 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,DK	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,EA	: 	: 	: 	64516003 e	69676269 e	66513373 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,EE	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,EL	: 	588296 	253066 u	681285 	703819 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,ES	9421710 	6951743 	12070962 b	5815805 	7018358 	8842031 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,EU27	: 	: 	92639573 e	92328100 e	93849694 e	94564123 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,EU28	: 	: 	94460255 e	94779030 e	96256727 e	96399420 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,FI	2486094 	1668210 u	1620363 u	3515013 u	4803341 	6575142 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,FR	11413450 	8834910 	7926116 	16585202 	8299642 	10176949 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,HR	948776 	439356 	1690229 	2240859 	2376550 	1815799 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,HU	1339974 	1672805 	1118117 	2213795 	1386152 	1724340 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,IE	5788384 	5132308 	3984951 	3884343 	4299222 	4652917 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,IT	: u	: u	: u	: u	1101654 u	2339601 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,LT	199207 	163101 	173365 	356582 	406929 	329510 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,LU	: 	161978 	449441 	354441 	225617 	156512 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,LV	: 	: c	353523 u	785120 u	357339 u	495092 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,MT	202996 	232185 u	145359 u	167861 bu	183180 	179732 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,NL	2108387 	: u	: u	: u	620408 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,NO	3124527 	2765458 	3228268 	3529635 	2841672 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,PL	7012113 	5064465 	5116153 	5505203 b	1812522 u	4619528 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,PT	443696 u	319176 u	495872 u	694851 u	516748 u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,RO	: c	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,SE	: 	5491752 	5440562 	6082090 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,SI	: c	422876 u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,SK	: c	: u	: u	: u	: u	2483973 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,OUT,UK	: 	: 	: 	: 	17193576 	17742385 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,AT	4285261 	4086266 	3497214 	3521586 	6367057 	4827821 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,BE	1490694 b	1492767 	1786530 	2549472 	1778597 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,BG	816704 	735961 	731688 	1204790 	932770 	1107894 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,CH	: 	7674031 	5466438 	7396645 	8107059 	6358360 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,CY	3159892 	3358678 	2825312 	3574341 	2981005 	3238442 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,CZ	5526255 	4111389 	4367468 	4131468 	4104575 	5779714 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,DE	64926308 	52254252 	46986298 	48334875 	54746686 	44824218 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,DK	: 	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,EA	: 	: 	: 	206346335 e	209602780 e	209320445 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,EE	489508 u	193076 u	862709 u	252428 u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,EL	: 	2047542 	1682233 	3221716 	1784716 	1973878 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,ES	28635035 	29894840 	35094238 b	50045961 	52698942 	55721306 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,EU27	: 	: 	242666720 e	288402178 e	267415998 e	274660348 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,EU28	: 	: 	246253056 e	293392233 e	273010382 e	278548927 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,FI	4601211 	3330494 	3262008 	4717426 	6153224 	8059700 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,FR	65722608 	57526090 	57919724 	72233564 	66835665 	66669966 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,HR	1936253 	1807661 	3393426 	4669228 	5531444 	3859109 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,HU	1365458 	1698455 	1224685 	2547173 	1557832 	1984786 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,IE	7239111 	6010928 	4930978 	4778738 	5073250 	5769433 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,IT	6514627 u	7013091 u	3180436 u	4169365 bu	4379448 	7199852 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,LT	1207282 	1171917 	1271684 	1472506 	1528715 	1421095 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,LU	: 	173702 	452329 	358801 	234626 	166374 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,LV	: 	521303 u	672477 u	1998596 	916512 	1078491 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,MT	205346 	237976 u	148183 u	170255 bu	183180 	179732 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,NL	3219746 	531047 u	757654 u	662783 u	1202730 u	876779 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,NO	5859050 	4564711 	5648336 	5782036 	5868238 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,PL	29639177 	26844177 	22188148 	22756163 b	21642874 	25772620 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,PT	2545567 	1875945 	3061387 	2570922 	2812054 	2384158 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,RO	446048 	382840 	216091 u	270841 	278090 u	135638 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,SE	: 	12561961 	10661573 	10914133 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,SI	338390 	683671 	376437 	352361 u	401185 	513103 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,SK	4474422 	3943875 u	3384707 u	3054252 u	1894916 bu	6244416 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_OTH,N_GE4,WORLD,UK	: 	: 	: 	: 	21452974 	22475541 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,AT	3760934 	3843735 	3340514 	3989911 	2907387 	3075553 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,BE	434897 b	394400 	450136 	252036 	324275 	223323 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,BG	2934920 	1667588 	1350564 	1984700 	1959774 	2003898 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,CH	: 	1610338 	2224219 	1865998 	2308835 	1619158 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,CY	324303 	322594 	331203 	273000 	189042 	182838 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,CZ	18822147 	16877080 	16345590 	18807639 	16352576 	15849381 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,DE	93498291 	99685915 	104451973 	96204792 	97628401 	96626372 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,DK	: 	18158642 	20076982 	20564257 	20240231 b	19545338 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,EA	: 	: 	: 	338112016 e	346601677 e	348491160 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,EE	1978288 	2174210 	1905056 	2147816 	1301862 	1317390 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,EL	: 	897302 	956021 	1165387 	683873 	1778911 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,ES	75581798 	77040964 	74056670 b	58520785 	63189415 	60777286 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,EU27	: 	: 	519710780 e	511945026 e	495360558 e	500679073 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,EU28	: 	: 	520901246 e	514287133 e	497757287 e	503063802 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,FI	21287309 	20395342 	20797213 	20342670 	21304210 	22029495 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,FR	106986685 	101263684 	103715663 	116949794 	117771885 	120288036 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,HR	802228 	1002970 	1593802 	2592300 	2430857 	2419612 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,HU	8062271 	8589028 	9642188 	9795604 	8979867 	10598075 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,IE	3326976 	3267886 	3014797 	2808386 	2716754 	2704105 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,IT	13402867 	12674704 	10685341 	13016297 b	13468720 	13666584 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,LT	1506158 	1406863 	1610412 	1657988 	1457803 	1569696 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,LU	: 	: u	: u	10529 u	36645 	28323 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,LV	: 	2413587 	2308625 	2452426 	2660072 	2738290 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,MT	28615 	28145 	27191 	28053 b	: u	24852 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,NL	14016346 	10512030 	11364799 	12397364 	13741207 	15965712 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,NO	5223410 	5104574 	5197597 	5566617 	4049787 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,PL	31478507 	29816660 	28253768 	27101870 b	19343951 	20973770 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,PT	9429705 	9083233 	8934597 	8469458 	8102462 	7594926 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,RO	13708079 	13360300 	13010427 	14299758 	13779918 	14152768 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,SE	: 	12149361 	13141672 	12263862 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,SI	837649 	694543 	670399 	697460 	1017961 	877156 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,SK	3386968 	3548025 	3328285 	2703356 	2135050 b	1287424 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,DOM,UK	: 	: 	: 	: 	54575746 	55288763 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,AT	1647513 	1529013 	1309355 	1505273 	1398821 	1494314 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,BE	1412361 b	1261956 	1046127 	995175 	769405 	284330 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,BG	65621 u	77168 u	: u	75920 u	59904 u	74561 bu	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,CH	: 	2458067 	2958993 	2125637 	2845711 	1694629 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,CY	73772 u	93078 u	86762 	43013 u	84464 u	64893 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,CZ	972661 	885686 	858068 	796544 	702892 	651523 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,DE	9169217 	9946949 	8770957 	10318379 	10211432 	9137342 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,DK	: 	1716899 	1738161 	1647610 	1681722 b	1077804 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,EA	: 	: 	: 	23589023 e	22517001 e	21111829 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,EE	198971 	212437 	198843 	321154 	208015 	314833 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,EL	: 	48088 u	61089 u	53935 u	34087 u	54878 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,ES	1780949 	1474653 	1731726 b	1533532 	1586456 	1652915 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,EU27	: 	: 	33010667 e	35040800 e	33068147 e	31420434 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,EU28	: 	: 	33565131 e	35797905 e	33773365 e	32227231 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,FI	1036007 	931085 	845047 	855656 	710908 	708113 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,FR	3115435 	2315474 	2184425 	2680077 	2872363 	2802498 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,HR	421748 	490878 	519843 	699152 	697181 	796608 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,HU	2264011 	2340561 	2114284 	1695278 	1433897 	1361096 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,IE	1375320 	1418847 	1148602 	1318165 	1189862 	1180814 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N1-3,OUT,IT	908629 u	: u	1454463 u	1601680 bu	1488910 	1453486 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
