unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS_VFR,N4-7,OUT,BE	: 	: 	: 	: 	: 	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	109584 	: 	: 
NR,PERS_VFR,N4-7,OUT,DE	: 	: 	: 	: 	: 	: 	4267184 	3995937 	4094703 	3902278 	3674176 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,EL	: 	: 	: 	: 	: 	: 	70029 	45222 	50330 	75369 	90375 	103163 	79195 	75457 	51065 	34757 	28364 	18937 	22559 	32249 	23731 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,ES	: 	: 	: 	: 	: 	: 	623028 	582236 	387778 	408425 	350508 	373639 	375590 	203277 	170226 	144261 	151304 	135515 	89503 	152670 	141499 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,FR	: 	: 	: 	: 	: 	: 	1128197 	1066634 	1296331 	1066828 	1175004 	1026884 	1014764 	1233000 	943000 	898000 	0 	850000 	848000 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,HR	: 	: 	: 	: 	: 	: 	187273 	218835 	263222 	178626 	269100 	: 	: 	84138 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,HU	: 	: 	: 	: 	: 	: 	361268 	342310 	340275 	432726 	390870 	440886 	470868 	210525 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,IE	: 	: 	: 	: 	: 	: 	518000 	452000 	494000 	474000 	418000 	403000 	321000 	298000 	254000 	264000 	211000 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,IT	: 	: 	: 	: 	: 	: 	633226 	613514 	742261 	679189 	690474 	493016 	617421 	246097 	328498 	348507 	439851 	303496 	367193 	316685 	311542 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	88632 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,LU	: 	: 	: 	: 	: 	: 	108554 	102029 	109056 	102024 	90466 	68000 	99000 	91000 	74000 	97000 	62000 	52000 	41000 	39000 	38000 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,LV	: 	: 	: 	: 	: 	: 	136575 	136839 	126938 	130399 	139538 	117208 	82887 	59664 	59053 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,MT	: 	: 	: 	: 	: 	: 	16881 	15715 	14427 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,NL	: 	: 	: 	: 	: 	: 	392000 	381000 	452000 	422000 	415000 	386000 	501000 	476000 	407000 	466000 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,PL	: 	: 	: 	: 	: 	: 	544600 e	488000 	187000 	529000 	563000 	439000 	396000 	364000 e	340000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,PT	: 	: 	: 	: 	: 	: 	61301 	65148 	75756 	35245 	34341 	32982 	24859 	57695 	11541 	35936 	43383 	34092 	18659 	35164 	43168 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,SE	: 	: 	: 	: 	: 	: 	786000 	827000 	846000 	854000 	835000 	834000 	713000 	842000 	825000 	740000 	: 	: 	: 	: 	614000 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,SI	: 	: 	: 	: 	: 	: 	95000 	86000 	112000 	94313 	93436 	93264 	72322 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,SK	: 	: 	: 	: 	: 	: 	179642 	186300 	236307 	221779 	221805 	294224 	226696 	198725 	205148 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,OUT,UK	: 	: 	: 	: 	: 	: 	3097815 	2828218 	3061510 	3235249 	3340269 	: 	: 	800000 	900000 	800000 	700000 	700000 	600000 	400000 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,BE	: 	: 	: 	: 	: 	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	138834 	: 	: 
NR,PERS_VFR,N4-7,WORLD,DE	: 	: 	: 	: 	: 	: 	17006935 	16922063 	17512766 	17738228 	14800944 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,EL	: 	: 	: 	: 	: 	: 	582885 	775342 	1015055 	1013824 	1095327 	1043032 	956816 	812424 	720645 	567282 	669358 	628986 	714798 	845465 	1212737 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,ES	: 	: 	: 	: 	: 	: 	5667413 	4889311 	4452224 	4456389 	4077456 	4484712 	4657272 	2722780 	2727177 	2614122 	3099619 	2334022 	1731567 	2530576 	2173143 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,FR	: 	: 	: 	: 	: 	: 	23611676 	22833270 	24154998 	22912448 	24013996 	23274048 	22968076 	19455000 	18665000 	18561000 	0 	16569000 	16681000 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,HR	: 	: 	: 	: 	: 	: 	485268 	570698 	609323 	488774 	558382 	: 	: 	310489 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,HU	: 	: 	: 	: 	: 	: 	1089533 	1060221 	1079710 	1446502 	1571835 	1608566 	1659664 	1306178 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,IE	: 	: 	: 	: 	: 	: 	776000 	700000 	811000 	798000 	718000 	655000 	542000 	556000 	497000 	499000 	449000 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,IT	: 	: 	: 	: 	: 	: 	3646978 	4104040 	5670039 	5566489 	4943395 	4343077 	4973744 	3720091 	3052322 	3862908 	3466403 	3240530 	3129146 	3412199 	3818817 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,LT	: 	: 	: 	: 	: 	: 	: 	: 	140055 	117268 	63860 	45550 	: 	160247 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,LU	: 	: 	: 	: 	: 	: 	108554 	102029 	109365 	102557 	92193 	69000 	100000 	93000 	75000 	98000 	62000 	52000 	42000 	40000 	38000 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,LV	: 	: 	: 	: 	: 	: 	326916 	287025 	291701 	306610 	308126 	362564 	82887 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,MT	: 	: 	: 	: 	: 	: 	16881 	15715 	14427 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,PL	: 	: 	: 	: 	: 	: 	3150600 e	3281000 	370000 	3860000 	4282000 	3993000 	3660000 	3779000 e	4390000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,PT	: 	: 	: 	: 	: 	: 	517487 	555369 	670425 	405393 	309486 	412810 	474346 	544881 	381957 	565088 	730628 	548895 	432693 	515786 	480708 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,SE	: 	: 	: 	: 	: 	: 	3845000 	3802000 	3431000 	3580000 	3366000 	4011000 	3714000 	3968000 	4197000 	4021000 	: 	: 	: 	: 	4691000 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,SI	: 	: 	: 	: 	: 	: 	133000 	133000 	148000 	126060 	121488 	123192 	113422 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,SK	: 	: 	: 	: 	: 	: 	534509 	550112 	664036 	707862 	727645 	873621 	779945 	805835 	799038 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N4-7,WORLD,UK	: 	: 	: 	: 	: 	: 	5308283 	5491588 	5769026 	5927357 	6927978 	: 	: 	5000000 	5500000 	6200000 	4900000 	6300000 	5700000 	4800000 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,BE	: 	: 	: 	: 	: 	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27064 	: 	: 
NR,PERS_VFR,N8-14,DOM,DE	: 	: 	: 	: 	: 	: 	2999763 	3347230 	3155824 	3036892 	3243337 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,EL	: 	: 	: 	: 	: 	: 	191835 	259537 	415677 	373453 	451149 	286489 	467563 	311824 	251967 	266954 	247616 	290543 	250899 	393283 	540572 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,ES	: 	: 	: 	: 	: 	: 	1983391 	1698413 	1634245 	1529245 	1249692 	1558106 	1567603 	1146335 	1312520 	1386638 	1357114 	872432 	635657 	607627 	716729 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,FR	: 	: 	: 	: 	: 	: 	10039618 	9929884 	9948589 	9241366 	9760435 	8643256 	8910100 	6675000 	6496000 	6570000 	17077000 	6336000 	6334000 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,HR	: 	: 	: 	: 	: 	: 	102801 	179967 	82631 	117968 	83956 	: 	: 	77822 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,HU	: 	: 	: 	: 	: 	: 	119386 	151317 	138079 	149521 	143433 	177626 	188130 	186507 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,IE	: 	: 	: 	: 	: 	: 	43000 	42000 	45000 	55000 	58000 	42000 	56000 	53000 	55000 	56000 	44000 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,IT	: 	: 	: 	: 	: 	: 	1317575 	1292462 	1319698 	1750764 	1727168 	1974162 	1385667 	1461757 	1599038 	1482643 	1286471 	1200100 	1208154 	1259916 	1187862 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,LT	: 	: 	: 	: 	: 	: 	: u	: u	12390 	56029 	50505 	21056 	14520 	19235 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,LU	: 	: 	: 	: 	: 	: 	0 	292 	: u	: u	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,LV	: 	: 	: 	: 	: 	: 	36369 	38664 	53984 	50902 	26375 	61989 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,MT	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,PL	: 	: 	: 	: 	: 	: 	671000 e	719000 	85000 	889000 	817000 	1093000 	1079000 	1138000 e	1340000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,PT	: 	: 	: 	: 	: 	: 	191657 	169619 	247584 	108077 	101530 	222216 	207000 	185113 	180775 	192142 	194743 	210931 	231527 	161380 	149256 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,SE	: 	: 	: 	: 	: 	: 	513000 	668000 	454000 	605000 	469000 	648000 	667000 	792000 	864000 	859000 	: 	: 	: 	: 	1047000 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,SI	: 	: 	: 	: 	: 	: 	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,SK	: 	: 	: 	: 	: 	: 	125182 	51151 	123922 	97369 	118663 	106151 	79894 	103332 	112517 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,DOM,UK	: 	: 	: 	: 	: 	: 	464204 	531800 	447918 	680711 	609062 	636326 	570758 	600000 	800000 	1200000 	1200000 	1200000 	1200000 	1000000 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,BE	: 	: 	: 	: 	: 	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	171704 	: 	: 
NR,PERS_VFR,N8-14,OUT,DE	: 	: 	: 	: 	: 	: 	2916180 	2709459 	3446419 	2489021 	2597017 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,EL	: 	: 	: 	: 	: 	: 	14166 	51071 	75326 	110005 	105067 	42309 	67839 	62497 	33070 	23187 	21832 	50152 	13579 	31454 	36698 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,ES	: 	: 	: 	: 	: 	: 	536439 	456189 	399905 	366786 	331682 	305336 	299822 	162833 	110518 	144121 	138771 	83988 	60006 	41162 	89686 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,FR	: 	: 	: 	: 	: 	: 	916635 	942602 	818193 	699230 	845135 	771682 	743322 	631000 	520000 	719000 	822000 	591000 	501000 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,HR	: 	: 	: 	: 	: 	: 	108550 	92165 	72895 	68879 	81233 	: 	: 	58597 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,HU	: 	: 	: 	: 	: 	: 	287428 	322793 	339568 	261017 	203937 	199838 	153253 	69926 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,IE	: 	: 	: 	: 	: 	: 	243000 	224000 	197000 	203000 	191000 	164000 	136000 	127000 	119000 	134000 	98000 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,IT	: 	: 	: 	: 	: 	: 	247019 	378005 	506556 	437134 	283944 	421202 	281845 	203975 	278933 	299833 	349424 	293305 	265404 	296079 	206214 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	74553 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,LU	: 	: 	: 	: 	: 	: 	60695 	43217 	59244 	53155 	49621 	42000 	48000 	48000 	41000 	55000 	37000 	37000 	35000 	32000 	28000 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,LV	: 	: 	: 	: 	: 	: 	112519 	79779 	86247 	61025 	65824 	67818 	51192 	40431 	35828 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,MT	: 	: 	: 	: 	: 	: 	11363 	11372 	10758 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,NL	: 	: 	: 	: 	: 	: 	269000 	399000 	276000 	356000 	350000 	334000 	315000 	320000 	301000 	396000 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,PL	: 	: 	: 	: 	: 	: 	330000 e	354000 	108000 	403000 	429000 	357000 	403000 	325000 e	400000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,PT	: 	: 	: 	: 	: 	: 	60673 	47810 	87686 	33013 	47517 	40768 	62401 	30385 	47235 	61371 	49726 	32346 	35446 	13384 	65506 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,SE	: 	: 	: 	: 	: 	: 	393000 	365000 	388000 	437000 	437000 	444000 	413000 	468000 	449000 	424000 	: 	: 	: 	: 	329000 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,SI	: 	: 	: 	: 	: 	: 	32000 	37000 	45000 	57890 	41532 	41916 	42372 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,SK	: 	: 	: 	: 	: 	: 	87799 	39734 	132171 	113014 	122806 	119871 	83567 	69059 	94271 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,OUT,UK	: 	: 	: 	: 	: 	: 	2447024 	2174099 	2332791 	2443925 	2403391 	: 	: 	500000 	600000 	600000 	600000 	600000 	400000 	300000 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,BE	: 	: 	: 	: 	: 	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	198768 	: 	: 
NR,PERS_VFR,N8-14,WORLD,DE	: 	: 	: 	: 	: 	: 	5915943 	6056689 	6602243 	5525913 	5840354 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,EL	: 	: 	: 	: 	: 	: 	206001 	310608 	491003 	483458 	556216 	328798 	535402 	374321 	285037 	290141 	269448 	340695 	264478 	424737 	577269 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,ES	: 	: 	: 	: 	: 	: 	2519829 	2154602 	2034150 	1896031 	1581374 	1863442 	1867425 	1309168 	1423038 	1530759 	1495885 	956420 	695663 	648789 	806415 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,FR	: 	: 	: 	: 	: 	: 	10956253 	10872486 	10766782 	9940597 	10605571 	9414938 	9653422 	7306000 	7016000 	7289000 	17899000 	6927000 	6835000 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,HR	: 	: 	: 	: 	: 	: 	211350 	272132 	155527 	186847 	165189 	: 	: 	136419 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,HU	: 	: 	: 	: 	: 	: 	406814 	474110 	477647 	410538 	347370 	377464 	341383 	256433 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,IE	: 	: 	: 	: 	: 	: 	286000 	267000 	242000 	258000 	249000 	206000 	193000 	180000 	175000 	190000 	142000 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,IT	: 	: 	: 	: 	: 	: 	1564594 	1670467 	1826254 	2187898 	2011111 	2395364 	1667511 	1665732 	1877971 	1782475 	1635895 	1493405 	1473558 	1555996 	1394076 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,LT	: 	: 	: 	: 	: 	: 	: 	: 	12390 	56029 	50505 	21056 	: 	93788 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,LU	: 	: 	: 	: 	: 	: 	60695 	43510 	59244 	53155 	49621 	42000 	48000 	48000 	41000 	55000 	38000 	38000 	35000 	32000 	28000 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,LV	: 	: 	: 	: 	: 	: 	148888 	118443 	140231 	111927 	92199 	129807 	51192 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,MT	: 	: 	: 	: 	: 	: 	11363 	11372 	10758 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,PL	: 	: 	: 	: 	: 	: 	1001000 e	1073000 	193000 	1292000 	1246000 	1450000 	1482000 	1463000 e	1740000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,PT	: 	: 	: 	: 	: 	: 	252330 	217429 	335270 	141090 	149047 	262984 	269401 	215498 	228010 	253513 	244469 	243277 	266973 	174764 	214762 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,SE	: 	: 	: 	: 	: 	: 	906000 	1033000 	842000 	1042000 	906000 	1092000 	1079000 	1260000 	1313000 	1283000 	: 	: 	: 	: 	1376000 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,SI	: 	: 	: 	: 	: 	: 	43000 	45000 	51000 	68826 	44755 	47515 	45924 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,SK	: 	: 	: 	: 	: 	: 	212981 	90885 	256093 	210383 	241469 	226022 	163461 	172391 	206788 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N8-14,WORLD,UK	: 	: 	: 	: 	: 	: 	2911228 	2705899 	2780709 	3124636 	3012453 	: 	: 	1200000 	1400000 	1800000 	1700000 	1700000 	1600000 	1300000 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,BE	: 	: 	: 	: 	: 	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,DE	: 	: 	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,EL	: 	: 	: 	: 	: 	: 	0 	0 	: 	: 	1410 	: 	6058 	3438 	: 	4534 	: 	: 	8571 	3334 	2857 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,ES	: 	: 	: 	: 	: 	: 	: u	: u	: u	: u	: u	8821 	35937 	11858 	12915 	35920 	67455 	62296 	14788 	41978 	11251 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,FR	: 	: 	: 	: 	: 	: 	8195 	23939 	23634 	17494 	16194 	18473 	13280 	2000 	3000 	4000 	263000 	7000 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,HR	: 	: 	: 	: 	: 	: 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,HU	: 	: 	: 	: 	: 	: 	0 	0 	312 	: 	293 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,IE	: 	: 	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,IT	: 	: 	: 	: 	: 	: 	15470 	12149 	: 	2613 	: 	27716 	4369 	: 	28799 	43491 	: 	37026 	: 	2293 	14509 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,LT	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,LU	: 	: 	: 	: 	: 	: 	0 	0 	: u	: u	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,MT	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,PL	: 	: 	: 	: 	: 	: 	0 e	0 	4000 	: 	: 	11000 	7000 	9000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,PT	: 	: 	: 	: 	: 	: 	0 	0 	: 	: 	: 	: 	1905 	: 	: 	: 	: 	: 	: 	6758 	4102 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,SE	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	5000 	: 	4000 	: 	: 	3000 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,SI	: 	: 	: 	: 	: 	: 	0 	0 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,SK	: 	: 	: 	: 	: 	: 	0 	0 	: 	: 	: 	: 	3288 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,DOM,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	3044 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: c	: 	: 	: 	: 
NR,PERS_VFR,N92-365,OUT,BE	: 	: 	: 	: 	: 	: 	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,OUT,DE	: 	: 	: 	: 	: 	: 	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,OUT,EL	: 	: 	: 	: 	: 	: 	0 	0 	: 	: 	: 	3607 	8762 	: 	: 	: 	: 	3529 	: 	: 	3099 	: 	: 	: 
NR,PERS_VFR,N92-365,OUT,ES	: 	: 	: 	: 	: 	: 	: u	: u	: u	: u	: u	3877 	6066 	9535 	0 	0 	6694 	10039 	9020 	4891 	3013 	: 	: 	: 
NR,PERS_VFR,N92-365,OUT,FR	: 	: 	: 	: 	: 	: 	0 	9676 	2398 	9382 	0 	3474 	27683 	0 	0 	: 	93000 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,OUT,HR	: 	: 	: 	: 	: 	: 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,OUT,HU	: 	: 	: 	: 	: 	: 	3574 	5159 	9649 	8759 	4956 	3548 	1421 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,OUT,IE	: 	: 	: 	: 	: 	: 	: u	: u	: 	1000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,OUT,IT	: 	: 	: 	: 	: 	: 	3660 	: 	17273 	11767 	11453 	4239 	: 	: 	: 	: 	6166 	: 	: 	10014 	5961 	: 	: 	: 
NR,PERS_VFR,N92-365,OUT,LU	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,OUT,LV	: 	: 	: 	: 	: 	: 	208 	2659 	1446 	1427 	1812 	864 	632 	1287 	2711 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,OUT,MT	: 	: 	: 	: 	: 	: 	185 	251 	190 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,OUT,NL	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,OUT,PL	: 	: 	: 	: 	: 	: 	0 e	0 	12000 	9000 	8000 	39000 	: 	46000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,OUT,PT	: 	: 	: 	: 	: 	: 	0 	0 	: 	: 	: 	: 	6925 	: 	2324 	: 	: 	: 	4787 	: 	: 	: 	: 	: 
NR,PERS_VFR,N92-365,OUT,SE	: 	: 	: 	: 	: 	: 	9000 	8000 	12000 	5000 	16000 	7000 	13000 	10000 	: 	4000 	: 	: 	: 	: 	14000 	: 	: 	: 
NR,PERS_VFR,N92-365,OUT,SI	: 	: 	: 	: 	: 	: 	0 	0 	: 	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
